,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category,LOS Category
2024-02-12,0.8495335838106698,0.701154567640473,0.5165365163811095,0.942611928788513,1.7622733052119717,2.980483190772598,8.212039769466115,18.90154950144432,17.847876621402428,15.662646747104972,16.48544040576869,15.967406309891384,15.27013639356799,15.80867838632034,15.709764199439325,16.48471497529036,17.71335248518092,15.80361323525837,9.792278173843679,5.824735317879446,3.887899238227088,3.064896850263001,1.844520914490044,1.015809930125983,A,A,A,A,A,A,A,C,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-13,0.7839753009998849,0.8381784317557164,0.6346091900387753,0.7666521362128976,1.3299374568769908,3.09813463760675,8.343867112459474,18.73043524628733,18.80872816904354,16.421197768167673,15.557220550553255,15.644461050799451,16.11891590736416,17.870031677426237,16.415404571347082,18.18732047107343,18.58307150510981,16.090451406570924,10.563439341005886,5.200446561556488,3.868251927256138,3.4522455182359586,2.471663304022729,1.8248361823694237,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-02-14,0.9844339989657581,0.71969872860324,0.5403232112163454,0.9320849300029326,1.0471408967408606,2.9716971203707083,7.824470979159833,19.011466734350886,18.704423863938953,15.815674532318774,15.380479970508002,16.060552604241806,17.032525238131115,14.852323864220635,16.44524544224848,18.684316895738203,18.527592383358037,16.090132737511233,9.177979066454492,5.123214022534165,4.11467421415792,3.1038757285447818,2.239196170795972,1.32802674041078,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-02-15,1.0140551328116385,0.932784349439631,0.6861092275511603,1.1035012493919814,1.294921396343023,3.173950646224029,8.00124372208024,18.21885548216623,17.284995449819693,16.937670105483708,17.302881052492726,16.82796281532425,17.077846548456833,16.201429247765983,16.058861288884028,16.773669219624107,18.631703574719626,16.771611045611646,10.781009572391854,6.05622736393925,4.251977862691174,3.6878390953314604,2.7721759497596663,1.6640249576495612,A,A,A,A,A,A,A,C,B,B,B,B,B,B,B,B,C,B,A,A,A,A,A,A
2024-02-16,1.3756732567766043,0.6412977394654009,0.8848629541677324,1.1274153038690988,1.561857712884656,2.7172475147572275,6.689593756160634,14.825809376980583,15.267084874438492,15.865944471604672,15.36395487349792,17.75242471973736,17.77612158478571,17.6793661815397,21.357432778301572,19.05691272469609,18.112234653392793,14.868044569660583,10.687818421258164,5.860327181877355,3.915463528187602,3.38833251900213,2.563010582619661,1.6072981692049184,A,A,A,A,A,A,A,B,B,B,B,B,B,B,C,C,C,B,A,A,A,A,A,A
2024-02-17,0.853187958982269,0.8358060233147563,0.669414631820423,0.7266198503477822,0.8853165371483396,1.416172239593021,1.953819701991778,3.9863161253084813,6.138796168537178,10.12585086301597,14.076688627487519,16.498475111159042,17.459510142845257,17.364018061319534,14.30364428762113,13.657803376740285,12.233479983041798,10.418733855960745,8.028424623192851,4.908282405397845,3.4053588987195225,2.511408113242164,2.490340364252404,1.7643902950720167,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,A
2024-02-18,0.9873978088398577,0.3811521803741077,0.5561381030902645,0.6431260451141119,0.5384469462951318,0.5161561449707306,1.5925178937323723,2.2587792815032537,3.5429558715938034,7.138938288859607,12.45118302780219,14.809541604025835,15.02396099898359,16.577565339976445,14.940980715675312,14.473343266443147,14.587550772205699,11.209914307647336,7.653032820339579,6.291797295368289,3.852055875277942,3.224621081737379,1.8618697447720842,1.0407113692138006,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-19,0.7032769243016245,0.6368759741452666,0.33681907345243556,0.9525375605112355,1.1142564709327607,2.797986255731374,7.823229156521827,14.651113045587783,15.61797258912131,15.88561314648215,15.827179459817799,15.86703854791162,14.18792933681753,16.470807484647928,15.803882399785085,15.724033826412457,17.73809736451778,14.489511960347528,9.060002413418218,5.1349427911363605,3.804872629647711,2.2894881714602424,2.1555584568655553,1.3358075439968455,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-20,0.7920782054791631,0.8388934555338023,0.8038349209036737,0.7616239393318716,1.561481689581479,2.8500177103981486,7.558389068727799,15.701987724658293,15.381230290115438,14.925968254099992,16.154172148209724,15.70311678938994,14.990346099692461,16.205690550133415,15.693532566045704,18.625542407417957,18.607025634863312,15.377845888465721,8.991246265919646,5.746322815479514,4.263065862708623,3.498984827786938,1.9423057844117397,1.0020825018010981,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-02-21,1.0080654556658446,0.9503322673834119,0.7033020748837154,0.7427539783136469,1.8000178134134288,3.040575295575867,7.941922646479047,14.65066637357647,16.139772102553334,15.784435480821037,15.4770706406613,16.352344350423213,16.0403039344061,15.613688477814724,16.745759506125474,15.930116536904006,16.792518405517363,15.44596978065344,8.96455753292422,5.499907120885308,3.805562074291815,2.996160118632427,2.258519195908614,1.2317866748179598,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-22,0.9033981123283995,0.8272388378312366,0.7427681732064908,0.9878329398829034,1.6483082194158845,3.0524560173163278,7.274481663790356,13.83390685867533,15.541806775475127,14.337310196328689,15.358749913742477,15.923479469974213,17.343812884556446,15.805894665630134,18.243520159251695,18.47305658523675,18.30964432844001,16.132273794143146,9.976336738838992,5.958599310157592,4.558145266997412,3.499469044087442,1.9692013488652298,1.6195416117442865,A,A,A,A,A,A,A,B,B,B,B,B,B,B,C,C,C,B,A,A,A,A,A,A
2024-02-23,1.030152683278893,0.7097092133685998,0.9107201100350627,1.1116967275161957,1.3370861033916157,3.3372937999500176,6.945197198777047,11.848204169992286,13.572652046095765,13.805338027990215,15.551892525469098,17.30389658888588,18.27660607748408,18.258520325950023,20.31554934060254,20.48553095779241,18.4869629462623,16.270440992424305,11.807751149689336,6.675369423179252,4.664981974043526,3.178477558762641,2.918042221453549,1.256174680969424,A,A,A,A,A,A,A,B,B,B,B,B,C,C,C,C,C,B,B,A,A,A,A,A
2024-02-24,1.0446412727418344,0.9267576173253976,0.5452966133239114,0.6326661416776661,0.8442250020469929,1.6251535410018136,2.537590526467341,3.8033222921944865,6.467182007083884,10.771789165697243,12.981525382919122,14.422976949444003,17.39045258263016,15.02437497073255,14.495409212547347,13.462281051494726,14.452636958052164,10.051484413856429,7.325075249867021,5.06752933667626,4.0748485001484465,3.1850101800061146,2.7052130876988163,1.7787011737524083,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,A,A,A,A,A,A,A
2024-02-25,1.2410411377661703,1.036880996821391,0.7319095398998546,0.6906900253482523,0.7555430613800441,0.6984771496927271,1.4743015185869448,2.2925447310344333,3.7553364149298822,7.720636934327863,11.918935205813371,15.492143445115456,16.411174647953505,16.676839725506973,15.89967232730006,13.894049646731565,14.489417698537121,11.091816456117343,8.769384751382283,6.427743902348934,4.730074691316514,2.7093596531650017,1.9122564613697806,1.1585324420963177,A,A,A,A,A,A,A,A,A,A,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-26,0.6963582626569271,0.6510457881287708,0.5466635968137374,0.9775820792058092,1.2445235793944376,2.940926250687317,7.886808280861055,18.060076029550284,18.368480930291906,16.174621550497076,14.71070008482415,15.29385406313724,15.037205084728285,15.57268992348816,16.37947228045226,16.92626520211192,17.748758017457558,16.459871321797348,8.873466176199814,5.449695534413034,3.84091765606817,2.99247916604277,2.2175178979347794,1.1024976383836067,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-27,0.8545402088173104,0.9108303721860178,0.5265422573350312,1.0875523951583668,1.4636139690751655,2.8254190728761377,7.938436055884968,19.87423655312562,18.73790776888994,14.31159201671881,14.771816211307373,14.332185294878286,14.983317373523652,14.476997281432366,15.674581171076532,17.284459251924492,17.482894333177995,16.35819331558841,8.816685587803464,6.198967465583476,3.550532855496602,3.0807291584701413,2.0833427049944775,1.3263722352596894,A,A,A,A,A,A,A,C,C,B,B,B,B,B,B,B,B,B,A,A,A,A,A,A
2024-02-28,1.250349826541361,3.548704727227703,4.210778483482855,1.1214094812248416,1.390112217002754,3.581427369639303,7.8548991793870515,17.869567289557033,19.06199071498555,16.11175379005069,17.188546366307968,14.325790661317455,14.67135327946839,16.368163452603458,17.162084992166847,18.229929489959957,19.363879717600827,16.477677825070778,10.314295698320786,6.454520482459001,3.8261665092544486,3.1173371476354044,2.087447225360262,1.1459775305896636,A,A,A,A,A,A,A,B,C,B,B,B,B,B,B,C,C,B,A,A,A,A,A,A
2024-02-29,0.9571850144551305,0.9914236914756582,0.9660172560693675,0.6897851649227201,1.4214154089150328,3.098036808518695,7.806135551421702,18.253271226769265,18.419486163400837,15.529779801636005,14.670850992520426,14.832668183341598,14.800810840663063,18.32212729011567,17.10761813826033,18.39293509964181,18.643853117524323,17.754152312520677,10.531080142098434,6.430740759135365,4.396607106506203,2.975093755781307,2.495451143626417,1.2527605470113272,A,A,A,A,A,A,A,C,C,B,B,B,B,C,B,C,C,B,A,A,A,A,A,A
