TMU ID, Legacy TMU ID, Site Name
C6E971CAD167789BE0433CC411ACCCEA,30014546,TMU Site 9755/1 on A1 southbound between A1068 and A697; GPS Ref: 418399;596771; Southbound

Local Date, Local Time, Day Type ID, Total Carriageway Flow, Total Flow vehicles less than 5.2m, Total Flow vehicles 5.21m - 6.6m, Total Flow vehicles 6.61m - 11.6m, Total Flow vehicles above 11.6m, Speed Value, Quality Index, Network Link Id, NTIS Model Version
2024-02-03,11:44:00,5,142,125,12,3,2,85.18,15,120012604,19
2024-02-03,11:59:00,5,201,190,6,2,3,83.33,15,120012604,19
2024-02-03,12:14:00,5,210,184,14,7,5,72.59,15,120012604,19
2024-02-03,12:29:00,5,209,192,13,3,1,79.13,15,120012604,19
2024-02-03,12:44:00,5,172,159,10,2,1,83.66,15,120012604,19
2024-02-03,12:59:00,5,179,167,8,2,2,80.28,15,120012604,19
2024-02-03,13:14:00,5,187,170,10,5,2,84.47,15,120012604,19
2024-02-03,13:29:00,5,192,175,11,3,3,78.99,15,120012604,19
2024-02-03,13:44:00,5,172,159,7,2,4,75.82,15,120012604,19
2024-02-03,13:59:00,5,157,142,7,3,5,83.05,15,120012604,19
2024-02-03,14:14:00,5,179,168,6,2,3,81.11,15,120012604,19
2024-02-03,14:29:00,5,190,177,9,3,1,81.58,15,120012604,19
2024-02-03,14:44:00,5,172,159,7,3,3,81.68,15,120012604,19
2024-02-03,14:59:00,5,178,164,9,2,3,84.01,15,120012604,19
2024-02-03,15:14:00,5,182,168,10,0,4,81.36,15,120012604,19
2024-02-03,15:29:00,5,157,148,9,0,0,82.68,15,120012604,19
2024-02-03,15:44:00,5,193,180,7,5,1,84.41,15,120012604,19
2024-02-03,15:59:00,5,161,148,11,1,1,84.73,15,120012604,19
2024-02-03,16:14:00,5,173,160,8,2,3,82.94,15,120012604,19
2024-02-03,16:29:00,5,156,145,8,3,0,83.92,15,120012604,19
2024-02-03,16:44:00,5,152,143,4,4,1,84.12,15,120012604,19
2024-02-03,16:59:00,5,163,149,6,6,2,80.34,15,120012604,19
2024-02-03,17:14:00,5,115,109,4,2,0,82.93,15,120012604,19
2024-02-03,17:29:00,5,123,117,3,1,2,82.31,15,120012604,19
2024-02-03,17:44:00,5,130,115,10,3,2,79.40,15,120012604,19
2024-02-03,17:59:00,5,117,110,3,2,2,80.82,15,120012604,19
2024-02-03,18:14:00,5,99,93,3,2,1,84.10,15,120012604,19
2024-02-03,18:29:00,5,86,78,4,2,2,85.98,15,120012604,19
2024-02-03,18:44:00,5,80,76,0,1,3,80.44,15,120012604,19
2024-02-03,18:59:00,5,49,45,2,0,2,90.76,15,120012604,19
2024-02-03,19:14:00,5,48,46,1,1,0,85.70,15,120012604,19
2024-02-03,19:29:00,5,57,53,3,0,1,82.08,15,120012604,19
