LOS,DepartureTime,Iteration,LossType,EntropyWin,Alpha_a,TP,FP,FN,TN,PD,FAR,F1,AUC,Anomaly_Prob,Time_sec
B,900,10,mse,15,0.5,14,19,7,65,66.66666667,22.61904762,0.518518519,0.755668934,0.314285714,1.603277445
B,900,11,mse,15,0.5,15,33,6,86,71.42857143,27.73109244,0.434782609,0.681872749,0.342857143,2.170830488
B,900,12,mse,15,0.5,21,12,0,72,100,14.28571429,0.777777778,0.983560091,0.314285714,1.672805548
B,900,13,mse,15,0.5,21,18,0,81,100,18.18181818,0.7,0.928330928,0.325,1.842486858
B,900,14,mse,15,0.5,20,1,1,178,95.23809524,0.558659218,0.952380952,0.975924448,0.105,3.405830622
B,900,15,mse,15,0.5,21,15,0,79,100,15.95744681,0.736842105,0.995440729,0.313043478,1.83422327
B,900,16,mse,15,0.5,21,17,0,92,100,15.59633028,0.711864407,0.972258628,0.292307692,2.061189413
B,900,17,mse,15,0.5,17,28,4,91,80.95238095,23.52941176,0.515151515,0.904961985,0.321428571,2.222697735
B,900,18,mse,15,0.5,21,20,0,79,100,20.2020202,0.677419355,0.976430976,0.341666667,1.899262667
B,900,19,mse,15,0.5,18,15,3,69,85.71428571,17.85714286,0.666666667,0.926587302,0.314285714,1.683164597
B,900,20,mse,15,0.5,19,19,2,75,90.47619048,20.21276596,0.644067797,0.946301925,0.330434783,1.817918062
B,900,21,mse,15,0.5,20,23,1,76,95.23809524,23.23232323,0.625,0.93963444,0.358333333,1.923818111
B,900,22,mse,15,0.5,19,15,2,79,90.47619048,15.95744681,0.690909091,0.970618034,0.295652174,1.826059341
B,900,23,mse,15,0.5,21,23,0,56,100,29.11392405,0.646153846,0.971669681,0.44,1.584431887
B,900,24,mse,15,0.5,20,3,1,81,95.23809524,3.571428571,0.909090909,0.995181406,0.219047619,1.69010663
B,900,25,mse,15,0.5,18,9,3,65,85.71428571,12.16216216,0.75,0.916666667,0.284210526,1.499248266
B,900,26,mse,15,0.5,21,7,0,87,100,7.446808511,0.857142857,0.997720365,0.243478261,1.816149712
B,900,27,mse,15,0.5,17,16,4,68,80.95238095,19.04761905,0.62962963,0.87755102,0.314285714,1.656058311
B,900,28,mse,15,0.5,20,21,1,68,95.23809524,23.59550562,0.64516129,0.975120385,0.372727273,1.765546322
B,900,29,mse,15,0.5,19,16,2,133,90.47619048,10.73825503,0.678571429,0.942154043,0.205882353,2.686618328
B,900,30,mse,15,0.5,19,34,2,115,90.47619048,22.81879195,0.513513514,0.921220837,0.311764706,2.690582991
B,901,1,mse,15,0.5,19,4,1,71,95,5.333333333,0.88372093,0.995333333,0.242105263,1.501329899
B,901,2,mse,15,0.5,20,18,1,91,95.23809524,16.51376147,0.677966102,0.901703801,0.292307692,2.045824528
B,901,3,mse,15,0.5,20,7,1,92,95.23809524,7.070707071,0.833333333,0.993265993,0.225,1.884791136
B,901,4,mse,15,0.5,18,4,3,85,85.71428571,4.494382022,0.837209302,0.952380952,0.2,1.73200202
B,901,5,mse,15,0.5,19,17,2,112,90.47619048,13.17829457,0.666666667,0.949981543,0.24,2.347966671
B,901,6,mse,15,0.5,19,47,2,167,90.47619048,21.96261682,0.436781609,0.85858923,0.280851064,3.674752712
B,901,7,mse,15,0.5,19,3,2,96,90.47619048,3.03030303,0.88372093,0.972342472,0.183333333,1.876116037
B,901,8,mse,15,0.5,20,4,1,155,95.23809524,2.51572327,0.888888889,0.97244684,0.133333333,2.804991484
B,901,9,mse,15,0.5,16,25,5,114,76.19047619,17.98561151,0.516129032,0.801473107,0.25625,2.589818001
B,901,10,mse,15,0.5,18,20,2,60,90,25,0.620689655,0.9278125,0.38,1.564831734
B,901,11,mse,15,0.5,17,19,4,60,80.95238095,24.05063291,0.596491228,0.879746835,0.36,1.563314915
B,901,12,mse,15,0.5,19,8,2,71,90.47619048,10.12658228,0.791666667,0.957203134,0.27,1.562956572
B,901,13,mse,15,0.5,20,19,1,70,95.23809524,21.34831461,0.666666667,0.940609952,0.354545455,1.722541332
B,901,14,mse,15,0.5,18,16,3,103,85.71428571,13.44537815,0.654545455,0.940776311,0.242857143,2.21049428
B,901,15,mse,15,0.5,21,6,0,78,100,7.142857143,0.875,0.998866213,0.257142857,1.65006423
B,901,16,mse,15,0.5,19,21,2,83,90.47619048,20.19230769,0.62295082,0.910027473,0.32,1.944109917
B,901,17,mse,15,0.5,0,19,21,85,0,18.26923077,0,0.408653846,0.152,1.962456226
B,901,18,mse,15,0.5,19,15,2,79,90.47619048,15.95744681,0.690909091,0.941742655,0.295652174,1.791275978
B,901,19,mse,15,0.5,20,4,1,90,95.23809524,4.255319149,0.888888889,0.995187437,0.208695652,1.797306776
B,901,20,mse,15,0.5,19,2,1,203,95,0.975609756,0.926829268,0.974268293,0.093333333,3.523404121
B,901,21,mse,15,0.5,21,23,0,71,100,24.46808511,0.646153846,0.896149949,0.382608696,1.83067894
B,901,22,mse,15,0.5,21,17,0,72,100,19.1011236,0.711864407,0.928571429,0.345454545,1.753072262
B,901,23,mse,15,0.5,20,7,1,67,95.23809524,9.459459459,0.833333333,0.983912484,0.284210526,1.5230093
B,901,24,mse,15,0.5,19,3,2,76,90.47619048,3.797468354,0.88372093,0.970162749,0.22,1.587775469
B,901,25,mse,15,0.5,18,7,2,68,90,9.333333333,0.8,0.964666667,0.263157895,1.479860783
B,901,26,mse,15,0.5,21,20,0,54,100,27.02702703,0.677419355,0.948519949,0.431578947,1.484516859
B,901,27,mse,15,0.5,21,18,0,61,100,22.78481013,0.7,1,0.39,1.56663537
B,901,28,mse,15,0.5,18,33,3,101,85.71428571,24.62686567,0.5,0.858919687,0.329032258,2.413728476
B,901,29,mse,15,0.5,21,13,0,61,100,17.56756757,0.763636364,0.899292149,0.357894737,1.48255372
B,901,30,mse,15,0.5,19,6,2,68,90.47619048,8.108108108,0.826086957,0.956563707,0.263157895,1.484870911
B,902,1,mse,15,0.5,19,1,2,73,90.47619048,1.351351351,0.926829268,0.973294723,0.210526316,1.494085073
B,902,2,mse,15,0.5,21,12,0,97,100,11.00917431,0.777777778,0.992136304,0.253846154,2.079598427
B,902,3,mse,15,0.5,21,46,0,108,100,29.87012987,0.477272727,0.813388992,0.382857143,2.708315611
B,902,4,mse,15,0.5,21,9,0,80,100,10.11235955,0.823529412,0.996789727,0.272727273,1.716100216
B,902,5,mse,15,0.5,19,16,2,113,90.47619048,12.40310078,0.678571429,0.934293097,0.233333333,2.336597681
B,902,6,mse,15,0.5,19,59,2,155,90.47619048,27.57009346,0.383838384,0.885959057,0.331914894,3.607783318
B,902,7,mse,15,0.5,16,0,5,99,76.19047619,0,0.864864865,0.880952381,0.133333333,1.857431412
B,902,8,mse,15,0.5,20,20,1,139,95.23809524,12.57861635,0.655737705,0.945792153,0.222222222,2.768560886
B,902,9,mse,15,0.5,17,25,4,114,80.95238095,17.98561151,0.53968254,0.838985954,0.2625,2.457549334
B,902,10,mse,15,0.5,19,4,2,80,90.47619048,4.761904762,0.863636364,0.967403628,0.219047619,1.632655621
B,902,11,mse,15,0.5,17,18,4,61,80.95238095,22.78481013,0.607142857,0.877034358,0.35,1.551444769
B,902,12,mse,15,0.5,18,7,3,72,85.71428571,8.860759494,0.782608696,0.953285112,0.25,1.541783333
B,902,13,mse,15,0.5,19,18,2,71,90.47619048,20.2247191,0.655172414,0.965222044,0.336363636,1.694663048
B,902,14,mse,15,0.5,20,2,1,167,95.23809524,1.183431953,0.930232558,0.975345168,0.115789474,2.904756546
B,902,15,mse,15,0.5,19,3,2,81,90.47619048,3.571428571,0.88372093,0.991780045,0.20952381,1.625807285
B,902,16,mse,15,0.5,18,18,3,86,85.71428571,17.30769231,0.631578947,0.960851648,0.288,2.26614809
B,902,17,mse,15,0.5,18,21,3,83,85.71428571,20.19230769,0.6,0.938186813,0.312,2.006792068
B,902,18,mse,15,0.5,21,9,0,85,100,9.574468085,0.823529412,0.987588652,0.260869565,1.840370893
B,902,19,mse,15,0.5,19,22,2,157,90.47619048,12.29050279,0.612903226,0.949853684,0.205,3.167519569
B,902,20,mse,15,0.5,13,27,2,103,86.66666667,20.76923077,0.472727273,0.867179487,0.275862069,2.326323986
B,902,21,mse,15,0.5,21,18,0,76,100,19.14893617,0.7,0.98733536,0.339130435,1.848679066
B,902,22,mse,15,0.5,12,17,9,72,57.14285714,19.1011236,0.48,0.829855538,0.263636364,1.787256479
B,902,23,mse,15,0.5,18,12,3,62,85.71428571,16.21621622,0.705882353,0.935649936,0.315789474,1.545058966
B,902,24,mse,15,0.5,19,4,2,75,90.47619048,5.063291139,0.863636364,0.96925859,0.23,1.594236374
B,902,25,mse,15,0.5,18,4,3,70,85.71428571,5.405405405,0.837209302,0.965894466,0.231578947,1.530024052
B,902,26,mse,15,0.5,19,15,1,65,95,18.75,0.703703704,0.9615625,0.34,1.59368062
B,902,27,mse,15,0.5,18,13,3,66,85.71428571,16.4556962,0.692307692,0.943037975,0.31,1.583842516
B,902,28,mse,15,0.5,19,30,2,104,90.47619048,22.3880597,0.542857143,0.938521677,0.316129032,2.438878298
B,902,29,mse,15,0.5,17,18,3,62,85,22.5,0.618181818,0.9253125,0.35,1.586798191
B,902,30,mse,15,0.5,19,5,2,69,90.47619048,6.756756757,0.844444444,0.97972973,0.252631579,1.498173714
B,903,1,mse,15,0.5,20,8,1,66,95.23809524,10.81081081,0.816326531,0.934041184,0.294736842,1.551184893
B,903,2,mse,15,0.5,21,16,0,93,100,14.67889908,0.724137931,0.923765837,0.284615385,2.06460762
B,903,3,mse,15,0.5,20,7,1,92,95.23809524,7.070707071,0.833333333,0.993265993,0.225,1.90079546
B,903,4,mse,15,0.5,18,4,3,85,85.71428571,4.494382022,0.837209302,0.952380952,0.2,1.733176231
B,903,5,mse,15,0.5,21,11,0,118,100,8.527131783,0.79245283,0.985234404,0.213333333,2.378306627
B,903,6,mse,15,0.5,19,43,2,171,90.47619048,20.09345794,0.457831325,0.882398754,0.263829787,3.677352905
B,903,7,mse,15,0.5,19,2,2,97,90.47619048,2.02020202,0.904761905,0.973544974,0.175,1.897292137
B,903,8,mse,15,0.5,19,20,2,139,90.47619048,12.57861635,0.633333333,0.951931716,0.216666667,2.834981203
B,903,9,mse,15,0.5,19,27,2,112,90.47619048,19.42446043,0.567164179,0.859198356,0.2875,2.494473934
B,903,10,mse,15,0.5,18,18,3,61,85.71428571,22.78481013,0.631578947,0.943640747,0.36,1.582359314
B,903,11,mse,15,0.5,17,17,4,62,80.95238095,21.51898734,0.618181818,0.891199518,0.34,1.593614578
B,903,12,mse,15,0.5,18,7,3,72,85.71428571,8.860759494,0.782608696,0.953285112,0.25,1.575861216
B,903,13,mse,15,0.5,19,16,2,73,90.47619048,17.97752809,0.678571429,0.962279294,0.318181818,1.733041763
B,903,14,mse,15,0.5,20,5,1,154,95.23809524,3.144654088,0.869565217,0.974243786,0.138888889,2.808589697
B,903,15,mse,15,0.5,21,4,0,80,100,4.761904762,0.913043478,0.999433107,0.238095238,1.639087439
B,903,16,mse,15,0.5,19,22,2,82,90.47619048,21.15384615,0.612903226,0.918040293,0.328,1.971250772
B,903,17,mse,15,0.5,19,18,2,86,90.47619048,17.30769231,0.655172414,0.97275641,0.296,1.947914124
B,903,18,mse,15,0.5,18,13,3,81,85.71428571,13.82978723,0.692307692,0.943262411,0.269565217,1.810392618
B,903,19,mse,15,0.5,20,5,1,174,95.23809524,2.793296089,0.869565217,0.972200053,0.125,3.10717988
B,903,20,mse,15,0.5,16,22,2,105,88.88888889,17.32283465,0.571428571,0.908573928,0.262068966,2.296329737
B,903,21,mse,15,0.5,18,23,3,71,85.71428571,24.46808511,0.580645161,0.818389058,0.356521739,1.791211843
B,903,22,mse,15,0.5,19,18,2,71,90.47619048,20.2247191,0.655172414,0.829320492,0.336363636,1.751865625
B,903,23,mse,15,0.5,18,7,3,67,85.71428571,9.459459459,0.782608696,0.915701416,0.263157895,1.490141392
B,903,24,mse,15,0.5,18,4,3,75,85.71428571,5.063291139,0.837209302,0.958107294,0.22,1.566614866
B,903,25,mse,15,0.5,18,3,3,71,85.71428571,4.054054054,0.857142857,0.963320463,0.221052632,1.472625494
B,903,26,mse,15,0.5,21,16,0,58,100,21.62162162,0.724137931,0.941441441,0.389473684,1.490150213
B,903,27,mse,15,0.5,17,15,4,64,80.95238095,18.98734177,0.641509434,0.929776974,0.32,1.561471462
B,903,28,mse,15,0.5,18,33,3,101,85.71428571,24.62686567,0.5,0.858919687,0.329032258,2.413604021
B,903,29,mse,15,0.5,16,14,4,61,80,18.66666667,0.64,0.924333333,0.315789474,1.487034321
B,903,30,mse,15,0.5,19,6,1,69,95,8,0.844444444,0.991,0.263157895,1.472023487
B,904,1,mse,15,0.5,18,3,3,71,85.71428571,4.054054054,0.857142857,0.966216216,0.221052632,1.51020956
B,904,2,mse,15,0.5,21,11,0,98,100,10.09174312,0.79245283,0.956749672,0.246153846,2.03994298
B,904,3,mse,15,0.5,19,27,2,127,90.47619048,17.53246753,0.567164179,0.890074212,0.262857143,2.715060472
B,904,4,mse,15,0.5,20,4,1,85,95.23809524,4.494382022,0.888888889,0.995184591,0.218181818,1.710742235
B,904,5,mse,15,0.5,19,16,2,113,90.47619048,12.40310078,0.678571429,0.934293097,0.233333333,2.366735935
B,904,6,mse,15,0.5,18,37,3,177,85.71428571,17.28971963,0.473684211,0.919114375,0.234042553,3.649989367
B,904,7,mse,15,0.5,19,2,2,97,90.47619048,2.02020202,0.904761905,0.973544974,0.175,1.907238007
B,904,8,mse,15,0.5,19,21,2,138,90.47619048,13.20754717,0.62295082,0.947439353,0.222222222,2.827893496
B,904,9,mse,15,0.5,19,26,2,113,90.47619048,18.70503597,0.575757576,0.851147653,0.28125,2.522824764
B,904,10,mse,15,0.5,19,17,2,62,90.47619048,21.51898734,0.666666667,0.95840868,0.36,1.592266798
B,904,11,mse,15,0.5,17,18,4,61,80.95238095,22.78481013,0.607142857,0.879144063,0.35,1.546284676
B,904,12,mse,15,0.5,18,7,3,72,85.71428571,8.860759494,0.782608696,0.951175407,0.25,1.551386595
B,904,13,mse,15,0.5,20,16,1,73,95.23809524,17.97752809,0.701754386,0.970572499,0.327272727,1.699715614
B,904,14,mse,15,0.5,18,31,3,128,85.71428571,19.49685535,0.514285714,0.933662773,0.272222222,2.807316065
B,904,15,mse,15,0.5,20,3,1,81,95.23809524,3.571428571,0.909090909,0.996598639,0.219047619,1.620516062
B,904,16,mse,15,0.5,19,17,2,87,90.47619048,16.34615385,0.666666667,0.894688645,0.288,1.956389904
B,904,17,mse,15,0.5,18,19,3,85,85.71428571,18.26923077,0.620689655,0.843177656,0.296,1.970031738
B,904,18,mse,15,0.5,21,12,0,82,100,12.76595745,0.777777778,0.987588652,0.286956522,2.068114996
B,904,19,mse,15,0.5,19,22,2,157,90.47619048,12.29050279,0.612903226,0.949853684,0.205,3.208373547
B,904,20,mse,15,0.5,15,23,1,106,93.75,17.82945736,0.555555556,0.945494186,0.262068966,2.309741497
B,904,21,mse,15,0.5,20,23,1,71,95.23809524,24.46808511,0.625,0.894883485,0.373913043,1.839769363
B,904,22,mse,15,0.5,17,15,4,74,80.95238095,16.85393258,0.641509434,0.940609952,0.290909091,1.763760567
B,904,23,mse,15,0.5,18,15,3,59,85.71428571,20.27027027,0.666666667,0.913770914,0.347368421,1.529019117
B,904,24,mse,15,0.5,18,15,3,64,85.71428571,18.98734177,0.666666667,0.933996383,0.33,1.587688923
B,904,25,mse,15,0.5,18,4,3,70,85.71428571,5.405405405,0.837209302,0.961068211,0.231578947,1.525031567
B,904,26,mse,15,0.5,21,5,0,74,100,6.329113924,0.893617021,0.998493068,0.26,1.601481676
B,904,27,mse,15,0.5,21,2,0,77,100,2.53164557,0.954545455,1,0.23,1.615181446
B,904,28,mse,15,0.5,19,35,2,99,90.47619048,26.11940299,0.506666667,0.92750533,0.348387097,2.469802856
B,904,29,mse,15,0.5,20,15,1,64,95.23809524,18.98734177,0.714285714,0.962326703,0.35,1.583836794
B,904,30,mse,15,0.5,20,5,1,69,95.23809524,6.756756757,0.869565217,0.994208494,0.263157895,1.506939173
B,905,1,mse,15,0.5,19,1,2,73,90.47619048,1.351351351,0.926829268,0.974581725,0.210526316,1.552212
B,905,2,mse,15,0.5,20,11,1,98,95.23809524,10.09174312,0.769230769,0.927697685,0.238461538,2.053945541
B,905,3,mse,15,0.5,20,42,1,227,95.23809524,15.6133829,0.481927711,0.981324128,0.213793103,4.59262681
B,905,4,mse,15,0.5,19,4,2,80,90.47619048,4.761904762,0.863636364,0.968537415,0.219047619,1.651486874
B,905,5,mse,15,0.5,18,19,3,60,85.71428571,24.05063291,0.620689655,0.845690175,0.37,1.596284866
B,905,6,mse,15,0.5,20,18,1,196,95.23809524,8.411214953,0.677966102,0.96717846,0.161702128,3.713520765
B,905,7,mse,15,0.5,20,16,1,253,95.23809524,5.94795539,0.701754386,0.958311206,0.124137931,4.533995867
B,905,8,mse,15,0.5,20,25,1,129,95.23809524,16.23376623,0.606060606,0.894094001,0.257142857,2.778805971
B,905,9,mse,15,0.5,17,28,4,91,80.95238095,23.52941176,0.515151515,0.806922769,0.321428571,2.289916277
B,905,10,mse,15,0.5,17,20,3,60,85,25,0.596491228,0.9340625,0.37,1.594130516
B,905,11,mse,15,0.5,17,16,4,63,80.95238095,20.25316456,0.62962963,0.911995178,0.33,1.595843554
B,905,12,mse,15,0.5,21,8,0,71,100,10.12658228,0.84,0.990958409,0.29,1.58623457
B,905,13,mse,15,0.5,19,2,1,113,95,1.739130435,0.926829268,0.973695652,0.155555556,2.103747606
B,905,14,mse,15,0.5,18,19,3,75,85.71428571,20.21276596,0.620689655,0.930851064,0.32173913,1.871374369
B,905,15,mse,15,0.5,21,15,0,64,100,18.98734177,0.736842105,0.992465341,0.36,1.567842007
B,905,16,mse,15,0.5,14,10,1,115,93.33333333,8,0.717948718,0.942666667,0.171428571,2.184366465
B,905,17,mse,15,0.5,18,19,3,75,85.71428571,20.21276596,0.620689655,0.845238095,0.32173913,1.806978464
B,905,18,mse,15,0.5,19,2,2,92,90.47619048,2.127659574,0.904761905,0.973404255,0.182608696,1.803163767
B,905,19,mse,15,0.5,19,4,2,75,90.47619048,5.063291139,0.863636364,0.96925859,0.23,1.569361448
B,905,20,mse,15,0.5,21,9,0,80,100,10.11235955,0.823529412,0.996789727,0.272727273,1.723486662
B,905,21,mse,15,0.5,20,30,1,64,95.23809524,31.91489362,0.563380282,0.926798379,0.434782609,1.828999043
B,905,22,mse,15,0.5,17,37,3,73,85,33.63636364,0.459459459,0.899772727,0.415384615,2.040013075
B,905,23,mse,15,0.5,0,20,4,111,0,15.26717557,0,0.489503817,0.148148148,2.099939108
B,905,24,mse,15,0.5,20,1,1,73,95.23809524,1.351351351,0.952380952,0.997747748,0.221052632,1.482890844
B,905,25,mse,15,0.5,18,16,2,59,90,21.33333333,0.666666667,0.915666667,0.357894737,1.510782957
B,905,26,mse,15,0.5,18,40,2,165,90,19.51219512,0.461538462,0.911341463,0.257777778,3.527498722
B,905,27,mse,15,0.5,20,11,0,69,100,13.75,0.784313725,0.9621875,0.31,1.55331111
B,905,28,mse,15,0.5,18,45,3,89,85.71428571,33.58208955,0.428571429,0.814498934,0.406451613,2.429582834
B,905,29,mse,15,0.5,19,21,2,168,90.47619048,11.11111111,0.62295082,0.880196523,0.19047619,3.238572359
B,905,30,mse,15,0.5,16,28,4,52,80,35,0.5,0.88875,0.44,1.580056429
C,895,1,mae,15,0.3,21,17,0,87,100,16.34615385,0.711864407,0.949404762,0.304,1.944016933
C,895,2,mae,15,0.3,21,38,0,106,100,26.38888889,0.525,0.982804233,0.357575758,2.55974865
C,895,3,mae,15,0.3,18,35,3,69,85.71428571,33.65384615,0.486486486,0.774267399,0.424,1.934116602
C,895,4,mae,15,0.3,19,8,1,82,95,8.888888889,0.808510638,0.934166667,0.245454545,1.713485479
C,895,5,mae,15,0.3,20,4,1,100,95.23809524,3.846153846,0.888888889,0.971611722,0.192,1.934137106
C,895,6,mae,15,0.3,21,28,0,96,100,22.58064516,0.6,0.952380952,0.337931034,2.223216295
C,895,7,mae,15,0.3,20,17,1,177,95.23809524,8.762886598,0.689655172,0.962567501,0.172093023,3.372868061
C,895,8,mae,15,0.3,20,25,1,134,95.23809524,15.72327044,0.606060606,0.894279724,0.25,2.780163527
C,895,9,mae,15,0.3,19,13,2,96,90.47619048,11.9266055,0.716981132,0.935998253,0.246153846,2.003882408
C,895,10,mae,15,0.3,21,21,0,88,100,19.26605505,0.666666667,0.975753604,0.323076923,1.998069286
C,895,11,mae,15,0.3,16,21,5,83,76.19047619,20.19230769,0.551724138,0.77220696,0.296,1.94682622
C,895,12,mae,15,0.3,20,3,1,96,95.23809524,3.03030303,0.909090909,0.973304473,0.191666667,1.863337278
C,895,13,mae,15,0.3,19,18,1,77,95,18.94736842,0.666666667,0.953684211,0.32173913,1.807214975
C,895,14,mae,15,0.3,17,24,4,65,80.95238095,26.96629213,0.548387097,0.753076512,0.372727273,1.696467638
C,895,15,mae,15,0.3,19,7,2,97,90.47619048,6.730769231,0.808510638,0.934294872,0.208,1.964522839
C,895,16,mae,15,0.3,21,9,0,120,100,6.976744186,0.823529412,0.994278331,0.2,2.315409899
C,895,17,mae,15,0.3,14,32,7,47,66.66666667,40.50632911,0.417910448,0.676009644,0.46,1.549274683
C,895,18,mae,15,0.3,19,23,2,61,90.47619048,27.38095238,0.603174603,0.806972789,0.4,1.928957224
C,895,19,mae,15,0.3,20,4,1,75,95.23809524,5.063291139,0.888888889,0.970162749,0.24,1.622808218
C,895,20,mae,15,0.3,21,15,0,74,100,16.85393258,0.736842105,0.995987159,0.327272727,1.77242589
C,895,21,mae,15,0.3,21,22,0,57,100,27.84810127,0.65625,0.874924653,0.43,1.620434999
C,895,22,mae,15,0.3,21,38,0,131,100,22.4852071,0.525,0.922795154,0.310526316,3.086277246
C,895,23,mae,15,0.3,18,32,3,52,85.71428571,38.0952381,0.507042254,0.874716553,0.476190476,1.699629545
C,895,24,mae,15,0.3,18,21,3,63,85.71428571,25,0.6,0.821995465,0.371428571,1.666261196
C,895,25,mae,15,0.3,19,16,2,48,90.47619048,25,0.678571429,0.896949405,0.411764706,1.382845879
C,895,26,mae,15,0.3,21,19,0,75,100,20.21276596,0.68852459,0.932877406,0.347826087,1.838372231
C,895,27,mae,15,0.3,20,25,1,64,95.23809524,28.08988764,0.606060606,0.896201177,0.409090909,1.758994102
C,895,28,mae,15,0.3,21,46,0,48,100,48.93617021,0.477272727,0.822441743,0.582608696,1.836858034
C,895,29,mae,15,0.3,20,23,1,81,95.23809524,22.11538462,0.625,0.907509158,0.344,1.983166695
C,895,30,mae,15,0.3,18,25,2,70,90,26.31578947,0.571428571,0.853157895,0.373913043,1.835786104
C,896,1,mae,15,0.3,21,9,0,70,100,11.39240506,0.823529412,0.998794454,0.3,1.593316317
C,896,2,mae,15,0.3,18,35,3,129,85.71428571,21.34146341,0.486486486,0.743757259,0.286486486,2.919823408
C,896,3,mae,15,0.3,19,19,2,85,90.47619048,18.26923077,0.644067797,0.864010989,0.304,1.995996475
C,896,4,mae,15,0.3,19,1,2,88,90.47619048,1.123595506,0.926829268,0.951578384,0.181818182,1.741664171
C,896,5,mae,15,0.3,20,6,1,93,95.23809524,6.060606061,0.85106383,0.961760462,0.216666667,1.895464897
C,896,6,mae,15,0.3,20,23,1,101,95.23809524,18.5483871,0.625,0.926651306,0.296551724,2.276816607
C,896,7,mae,15,0.3,18,17,2,183,90,8.5,0.654545455,0.943625,0.159090909,3.456207275
C,896,8,mae,15,0.3,21,19,0,135,100,12.33766234,0.68852459,0.976808905,0.228571429,2.787134886
C,896,9,mae,15,0.3,19,12,2,192,90.47619048,5.882352941,0.730769231,0.946778711,0.137777778,3.587459564
C,896,10,mae,15,0.3,19,19,2,95,90.47619048,16.66666667,0.644067797,0.949874687,0.281481481,2.118507862
C,896,11,mae,15,0.3,18,27,3,77,85.71428571,25.96153846,0.545454545,0.848672161,0.36,1.970288038
C,896,12,mae,15,0.3,18,35,3,49,85.71428571,41.66666667,0.486486486,0.841836735,0.504761905,1.692246675
C,896,13,mae,15,0.3,19,14,2,70,90.47619048,16.66666667,0.703703704,0.87670068,0.314285714,1.656830788
C,896,14,mae,15,0.3,19,15,2,74,90.47619048,16.85393258,0.690909091,0.919208133,0.309090909,1.723503351
C,896,15,mae,15,0.3,21,7,0,112,100,5.882352941,0.857142857,0.99839936,0.2,2.196538687
C,896,16,mae,15,0.3,21,25,0,59,100,29.76190476,0.626865672,0.891439909,0.438095238,1.641005278
C,896,17,mae,15,0.3,13,32,8,47,61.9047619,40.50632911,0.393939394,0.585895118,0.45,1.605736971
C,896,18,mae,15,0.3,19,19,2,65,90.47619048,22.61904762,0.644067797,0.898809524,0.361904762,1.670275927
C,896,19,mae,15,0.3,19,19,2,60,90.47619048,24.05063291,0.644067797,0.93007836,0.38,1.566273212
C,896,20,mae,15,0.3,19,18,2,61,90.47619048,22.78481013,0.655172414,0.883966245,0.37,1.603375435
C,896,21,mae,15,0.3,20,16,1,63,95.23809524,20.25316456,0.701754386,0.904460518,0.36,1.642477274
C,896,22,mae,15,0.3,19,19,2,145,90.47619048,11.58536585,0.644067797,0.926684088,0.205405405,2.88959384
C,896,23,mae,15,0.3,19,27,2,62,90.47619048,30.33707865,0.567164179,0.901284109,0.418181818,1.717764378
C,896,24,mae,15,0.3,20,4,1,110,95.23809524,3.50877193,0.888888889,0.972013367,0.177777778,2.113741159
C,896,25,mae,15,0.3,19,23,2,46,90.47619048,33.33333333,0.603174603,0.845065562,0.466666667,1.407160521
C,896,26,mae,15,0.3,19,23,2,66,90.47619048,25.84269663,0.603174603,0.824505083,0.381818182,1.724177837
C,896,27,mae,15,0.3,19,29,2,60,90.47619048,32.58426966,0.550724638,0.812734082,0.436363636,1.777567387
C,896,28,mae,15,0.3,21,29,0,50,100,36.70886076,0.591549296,0.874321881,0.5,1.56268692
C,896,29,mae,15,0.3,19,29,2,60,90.47619048,32.58426966,0.550724638,0.847244516,0.436363636,1.719283104
C,896,30,mae,15,0.3,20,7,1,87,95.23809524,7.446808511,0.833333333,0.950607903,0.234782609,1.791338921
C,897,1,mae,15,0.3,19,21,2,53,90.47619048,28.37837838,0.62295082,0.924710425,0.421052632,1.497669935
C,897,2,mae,15,0.3,17,0,4,89,80.95238095,0,0.894736842,0.904761905,0.154545455,1.719790459
C,897,3,mae,15,0.3,19,15,2,89,90.47619048,14.42307692,0.690909091,0.92742674,0.272,1.950932503
C,897,4,mae,15,0.3,19,4,1,91,95,4.210526316,0.88372093,0.969736842,0.2,1.788818598
C,897,5,mae,15,0.3,21,27,0,72,100,27.27272727,0.608695652,0.792207792,0.4,1.915889025
C,897,6,mae,15,0.3,21,21,0,103,100,16.93548387,0.666666667,0.9656298,0.289655172,2.25679493
C,897,7,mae,15,0.3,20,2,1,192,95.23809524,1.030927835,0.930232558,0.975454099,0.102325581,3.33714366
C,897,8,mae,15,0.3,21,27,0,97,100,21.77419355,0.608695652,0.852918587,0.331034483,2.237692595
C,897,9,mae,15,0.3,18,0,3,204,85.71428571,0,0.923076923,0.928571429,0.08,3.490087986
C,897,10,mae,15,0.3,18,14,3,95,85.71428571,12.8440367,0.679245283,0.881170817,0.246153846,2.004091024
C,897,11,mae,15,0.3,18,8,2,97,90,7.619047619,0.782608696,0.937142857,0.208,1.927282333
C,897,12,mae,15,0.3,19,21,2,78,90.47619048,21.21212121,0.62295082,0.944684945,0.333333333,1.871517658
C,897,13,mae,15,0.3,20,16,1,68,95.23809524,19.04761905,0.701754386,0.921485261,0.342857143,1.670450926
C,897,14,mae,15,0.3,18,62,3,142,85.71428571,30.39215686,0.356435644,0.903711485,0.355555556,3.480764151
