LOS,DepartureTime,Iteration,TP,FP,FN,TN,PD,FAR,F1,AUC,Anomaly_Prob,Time_sec
B,904,2,21,6,0,78,100,7.142857143,0.875,0.966836735,0.257142857,1.637235403
B,904,3,21,20,0,59,100,25.3164557,0.677419355,0.86437613,0.41,1.560942411
B,904,4,21,6,0,78,100,7.142857143,0.875,0.990646259,0.257142857,1.632736444
B,904,5,20,10,1,94,95.23809524,9.615384615,0.784313725,0.949175824,0.24,1.971480846
B,904,6,14,1,7,163,66.66666667,0.609756098,0.777777778,0.832026713,0.081081081,2.852432251
B,904,7,19,6,2,83,90.47619048,6.741573034,0.826086957,0.937667202,0.227272727,1.728176117
B,904,8,14,16,7,113,66.66666667,12.40310078,0.549019608,0.77076412,0.2,2.307020187
B,904,9,20,6,1,73,95.23809524,7.594936709,0.85106383,0.957504521,0.26,1.553491354
B,904,10,17,1,4,133,80.95238095,0.746268657,0.871794872,0.90387349,0.116129032,2.389848948
B,904,11,19,5,2,89,90.47619048,5.319148936,0.844444444,0.943515704,0.208695652,1.795571327
B,904,12,19,17,2,72,90.47619048,19.1011236,0.666666667,0.907704655,0.327272727,1.693749666
B,904,13,17,2,4,122,80.95238095,1.612903226,0.85,0.902457757,0.131034483,2.212840796
B,904,14,0,30,21,204,0,12.82051282,0,0.435897436,0.117647059,3.878694534
B,904,15,16,14,5,100,76.19047619,12.28070175,0.62745098,0.825396825,0.222222222,2.081510305
B,904,16,20,15,1,69,95.23809524,17.85714286,0.714285714,0.87244898,0.333333333,1.60745573
B,904,17,0,0,0,120,0,0,0,,0,1.830912828
B,904,18,21,10,0,189,100,5.025125628,0.807692308,0.973438622,0.140909091,3.386418104
B,904,19,18,4,3,155,85.71428571,2.51572327,0.837209302,0.924378556,0.122222222,2.738343477
B,904,20,21,18,0,96,100,15.78947368,0.7,0.988304094,0.288888889,2.068877459
B,904,21,20,5,1,89,95.23809524,5.319148936,0.869565217,0.967831814,0.217391304,1.763631821
B,904,22,21,27,0,77,100,25.96153846,0.608695652,0.988782051,0.384,1.904203892
B,904,23,21,7,0,77,100,8.333333333,0.857142857,0.979875283,0.266666667,1.609448195
B,904,24,0,0,21,104,0,0,0,0.5,0,1.918955088
B,904,25,21,15,0,84,100,15.15151515,0.736842105,0.99013949,0.3,1.831661701
B,904,26,18,20,3,84,85.71428571,19.23076923,0.610169492,0.87797619,0.304,1.918982744
B,904,27,20,7,1,92,95.23809524,7.070707071,0.833333333,0.94997595,0.225,1.873806477
B,904,28,18,22,3,67,85.71428571,24.71910112,0.590163934,0.834135902,0.363636364,1.685242653
B,904,29,19,4,2,125,90.47619048,3.100775194,0.863636364,0.947951274,0.153333333,2.275856256
B,904,30,19,19,2,85,90.47619048,18.26923077,0.644067797,0.894917582,0.304,1.90086174
B,905,1,19,17,2,67,90.47619048,20.23809524,0.666666667,0.929705215,0.342857143,1.598533392
B,905,2,21,29,0,55,100,34.52380952,0.591549296,0.827664399,0.476190476,1.584282875
B,905,3,21,9,0,70,100,11.39240506,0.823529412,0.97257384,0.3,1.514590025
B,905,4,20,20,0,60,100,25,0.666666667,0.9075,0.4,1.521264791
B,905,5,0,20,16,159,0,11.17318436,0,0.444134078,0.102564103,2.948785067
B,905,6,21,16,0,138,100,10.38961039,0.724137931,0.989486704,0.211428571,2.617689371
B,905,7,21,5,0,84,100,5.617977528,0.893617021,0.991706795,0.236363636,1.659388542
B,905,8,21,9,0,80,100,10.11235955,0.823529412,0.923220974,0.272727273,1.665299416
B,905,9,0,0,7,128,0,0,0,0.5,0,2.035955906
B,905,10,20,6,1,123,95.23809524,4.651162791,0.85106383,0.964562569,0.173333333,2.262454748
B,905,11,17,13,4,96,80.95238095,11.9266055,0.666666667,0.855613805,0.230769231,1.949277878
B,905,12,21,6,0,83,100,6.741573034,0.875,0.981540931,0.245454545,1.66792202
B,905,13,17,0,4,99,80.95238095,0,0.894736842,0.904761905,0.141666667,1.813133955
B,905,14,18,16,3,123,85.71428571,11.51079137,0.654545455,0.851318945,0.2125,2.452865839
B,905,15,21,20,0,94,100,17.54385965,0.677419355,0.945279866,0.303703704,2.040068626
B,905,16,15,0,6,79,71.42857143,0,0.833333333,0.857142857,0.15,1.477012396
B,905,17,0,17,0,138,0,10.96774194,0,,0.109677419,2.333281755
B,905,18,20,10,1,189,95.23809524,5.025125628,0.784313725,0.954654223,0.136363636,3.267180443
B,905,19,19,5,2,134,90.47619048,3.597122302,0.844444444,0.946385749,0.15,2.394150019
B,905,20,21,19,0,95,100,16.66666667,0.68852459,0.984753551,0.296296296,2.009021997
B,905,21,20,8,1,81,95.23809524,8.988764045,0.816326531,0.932316747,0.254545455,1.693609476
B,905,22,20,5,1,99,95.23809524,4.807692308,0.869565217,0.969322344,0.2,1.870489597
B,905,23,20,5,1,79,95.23809524,5.952380952,0.869565217,0.967687075,0.238095238,1.577333927
B,905,24,20,7,0,98,100,6.666666667,0.85106383,0.95,0.216,1.873563766
B,905,25,0,0,11,154,0,0,0,0.5,0,2.45461154
B,905,26,15,19,6,80,71.42857143,19.19191919,0.545454545,0.796777297,0.283333333,1.831376791
B,905,27,19,21,2,78,90.47619048,21.21212121,0.62295082,0.855459355,0.333333333,1.805958748
B,905,28,21,14,0,70,100,16.66666667,0.75,0.934240363,0.333333333,1.5800457
B,905,29,18,27,3,52,85.71428571,34.17721519,0.545454545,0.839662447,0.45,1.503174067
B,905,30,20,5,1,94,95.23809524,5.050505051,0.869565217,0.968975469,0.208333333,1.831069946
C,895,1,20,16,1,88,95.23809524,15.38461538,0.701754386,0.905906593,0.288,1.86239481
C,895,2,0,33,21,96,0,25.58139535,0,0.372093023,0.22,2.231387377
C,895,3,0,0,21,129,0,0,0,0.5,0,2.226859093
C,895,4,21,19,0,80,100,19.19191919,0.68852459,0.889369889,0.333333333,1.787026405
C,895,5,18,21,3,83,85.71428571,20.19230769,0.6,0.862408425,0.312,1.858030558
C,895,6,17,21,4,113,80.95238095,15.67164179,0.576271186,0.823027719,0.24516129,2.311725378
C,895,7,0,0,21,184,0,0,0,0.5,0,3.016064405
C,895,8,19,4,2,215,90.47619048,1.826484018,0.863636364,0.949771689,0.095833333,3.535954237
C,895,9,18,23,3,101,85.71428571,18.5483871,0.580645161,0.879416283,0.282758621,2.163587809
C,895,10,21,7,0,97,100,6.730769231,0.857142857,0.973214286,0.224,1.860114098
C,895,11,17,36,4,53,80.95238095,40.4494382,0.459459459,0.733279829,0.481818182,1.644516945
C,895,12,21,7,0,82,100,7.865168539,0.857142857,0.986623863,0.254545455,1.930798531
C,895,13,21,6,0,93,100,6.060606061,0.875,0.983405483,0.225,1.874854565
C,895,14,21,8,0,101,100,7.339449541,0.84,0.985146352,0.223076923,2.042387962
C,895,15,18,3,3,86,85.71428571,3.370786517,0.857142857,0.923756019,0.190909091,1.711870432
C,895,16,19,18,2,106,90.47619048,14.51612903,0.655172414,0.917242704,0.255172414,2.238555908
C,895,17,20,22,0,103,100,17.6,0.64516129,0.957,0.289655172,2.267676115
C,895,18,0,0,21,144,0,0,0,0.5,0,2.544067621
C,895,19,17,23,4,86,80.95238095,21.10091743,0.557377049,0.821537789,0.307692308,2.006741047
C,895,20,0,0,21,234,0,0,0,0.5,0,3.905064344
C,895,21,20,5,1,119,95.23809524,4.032258065,0.869565217,0.970430108,0.172413793,2.212482691
C,895,22,20,8,1,161,95.23809524,4.733727811,0.816326531,0.953085376,0.147368421,2.877179146
C,895,23,21,7,0,72,100,8.860759494,0.857142857,0.964737794,0.28,1.541363001
C,895,24,21,8,0,81,100,8.988764045,0.84,0.968164794,0.263636364,1.702117682
C,895,25,19,17,2,77,90.47619048,18.08510638,0.666666667,0.916666667,0.313043478,1.788454771
C,895,26,21,6,0,98,100,5.769230769,0.875,0.984203297,0.216,1.96459198
C,895,27,17,2,3,118,85,1.666666667,0.871794872,0.922916667,0.135714286,2.15175724
C,895,28,20,19,1,90,95.23809524,17.43119266,0.666666667,0.921363041,0.3,1.994704962
C,895,29,17,2,4,82,80.95238095,2.380952381,0.85,0.901360544,0.180952381,1.592138529
C,895,30,20,5,1,94,95.23809524,5.050505051,0.869565217,0.968975469,0.208333333,1.831759214
C,896,1,20,18,1,86,95.23809524,17.30769231,0.677966102,0.913461538,0.304,1.905694962
C,896,2,17,27,4,177,80.95238095,13.23529412,0.523076923,0.839052288,0.195555556,3.426570892
C,896,3,0,39,21,210,0,15.6626506,0,0.421686747,0.144444444,4.089723349
C,896,4,19,23,2,71,90.47619048,24.46808511,0.603174603,0.825481256,0.365217391,1.74721384
C,896,5,19,20,2,84,90.47619048,19.23076923,0.633333333,0.893772894,0.312,1.893539429
C,896,6,9,21,12,108,42.85714286,16.27906977,0.352941176,0.639534884,0.2,2.273254156
C,896,7,19,24,2,75,90.47619048,24.24242424,0.59375,0.865560366,0.358333333,1.815795898
C,896,8,19,4,2,215,90.47619048,1.826484018,0.863636364,0.949771689,0.095833333,3.628859997
C,896,9,19,4,2,120,90.47619048,3.225806452,0.863636364,0.947772657,0.15862069,2.194833517
C,896,10,21,20,0,84,100,19.23076923,0.677419355,0.96978022,0.328,1.884238958
C,896,11,21,20,0,84,100,19.23076923,0.677419355,0.970009158,0.328,1.890132666
C,896,12,21,6,0,83,100,6.741573034,0.875,0.981540931,0.245454545,1.666857243
C,896,13,21,5,0,94,100,5.050505051,0.893617021,0.992544493,0.216666667,1.815812349
C,896,14,0,0,21,129,0,0,0,0.5,0,2.245069504
C,896,15,19,17,2,72,90.47619048,19.1011236,0.666666667,0.894328518,0.327272727,1.651524544
C,896,16,18,29,3,95,85.71428571,23.38709677,0.529411765,0.875,0.324137931,2.19432354
C,896,17,18,42,3,67,85.71428571,38.53211009,0.444444444,0.812800349,0.461538462,1.974492073
C,896,18,21,24,0,120,100,16.66666667,0.636363636,0.990244709,0.272727273,2.489875317
C,896,19,21,8,0,96,100,7.692307692,0.84,0.985347985,0.232,1.878234863
C,896,20,0,0,21,159,0,0,0,0.5,0,2.682147264
C,896,21,0,0,21,134,0,0,0,0.5,0,2.325189352
C,896,22,21,6,0,88,100,6.382978723,0.875,0.982522796,0.234782609,1.73725152
C,896,23,15,12,0,78,100,13.33333333,0.714285714,0.972592593,0.257142857,1.577832937
C,896,24,21,6,0,88,100,6.382978723,0.875,0.982522796,0.234782609,1.727633476
C,896,25,20,19,1,70,95.23809524,21.34831461,0.666666667,0.895398609,0.354545455,1.661234617
C,896,26,0,54,20,211,0,20.37735849,0,0.398113208,0.189473684,4.258582592
C,896,27,21,1,0,118,100,0.840336134,0.976744186,0.99979992,0.157142857,2.093858242
C,896,28,17,61,4,128,80.95238095,32.27513228,0.343434343,0.752330562,0.371428571,3.150196075
C,896,29,19,4,2,80,90.47619048,4.761904762,0.863636364,0.945578231,0.219047619,1.595879078
C,896,30,19,18,2,81,90.47619048,18.18181818,0.655172414,0.932419432,0.308333333,1.80049777
C,897,1,21,6,0,98,100,5.769230769,0.875,0.984203297,0.216,1.866443157
C,897,2,21,9,0,175,100,4.891304348,0.823529412,0.98744824,0.146341463,3.050551414
C,897,3,20,39,0,206,100,15.91836735,0.506329114,0.931428571,0.222641509,3.930857182
C,897,4,20,5,1,89,95.23809524,5.319148936,0.869565217,0.968591692,0.217391304,1.726201773
C,897,5,19,18,2,81,90.47619048,18.18181818,0.655172414,0.922077922,0.308333333,1.803615093
C,897,6,20,18,1,246,95.23809524,6.818181818,0.677966102,0.94200938,0.133333333,4.209596872
C,897,7,20,24,1,80,95.23809524,23.07692308,0.615384615,0.860119048,0.352,1.876871586
C,897,8,18,3,3,161,85.71428571,1.829268293,0.857142857,0.925958188,0.113513514,2.742027283
C,897,9,18,18,3,101,85.71428571,15.12605042,0.631578947,0.862745098,0.257142857,2.08301568
C,897,10,21,5,0,124,100,3.875968992,0.893617021,0.994278331,0.173333333,2.230123043
C,897,11,21,24,0,80,100,23.07692308,0.636363636,0.978479853,0.36,1.865802765
C,897,12,20,6,1,78,95.23809524,7.142857143,0.85106383,0.95861678,0.247619048,1.567507505
C,897,13,21,5,0,99,100,4.807692308,0.893617021,0.99290293,0.208,1.886826038
C,897,14,0,0,21,169,0,0,0,0.5,0,2.809732676
C,897,15,19,26,1,59,95,30.58823529,0.584615385,0.903235294,0.428571429,1.575805902
C,897,16,21,21,0,103,100,16.93548387,0.666666667,0.926267281,0.289655172,2.157682657
C,897,17,20,9,0,111,100,7.5,0.816326531,0.976875,0.207142857,2.398495674
C,897,18,20,6,1,138,95.23809524,4.166666667,0.85106383,0.965939153,0.157575758,2.57785511
C,897,19,21,8,0,96,100,7.692307692,0.84,0.992673993,0.232,1.943574667
C,897,20,21,8,0,106,100,7.01754386,0.84,0.990810359,0.214814815,2.112054348
C,897,21,19,27,2,97,90.47619048,21.77419355,0.567164179,0.884024578,0.317241379,2.250112534
C,897,22,17,28,4,136,80.95238095,17.07317073,0.515151515,0.825493612,0.243243243,2.8501091
C,897,23,20,6,1,78,95.23809524,7.142857143,0.85106383,0.95861678,0.247619048,1.634644032
C,897,24,20,6,1,83,95.23809524,6.741573034,0.85106383,0.959604066,0.236363636,1.702752352
C,897,25,19,17,2,77,90.47619048,18.08510638,0.666666667,0.916666667,0.313043478,1.777637482
C,897,26,20,33,1,71,95.23809524,31.73076923,0.540540541,0.873168498,0.424,1.928557158
C,897,27,10,16,10,104,50,13.33333333,0.434782609,0.684583333,0.185714286,2.158219099
C,897,28,17,2,4,177,80.95238095,1.117318436,0.85,0.903165736,0.095,3.049947739
C,897,29,0,0,21,199,0,0,0,0.5,0,3.354005098
C,897,30,18,1,3,183,85.71428571,0.543478261,0.9,0.92805383,0.092682927,3.167027235
C,898,1,19,3,2,101,90.47619048,2.884615385,0.88372093,0.948946886,0.176,1.920425415
C,898,2,19,14,2,170,90.47619048,7.608695652,0.703703704,0.916149068,0.16097561,3.147619963
C,898,3,0,48,21,196,0,19.67213115,0,0.401639344,0.181132075,4.057578325
C,898,4,21,5,0,89,100,5.319148936,0.893617021,0.992147923,0.226086957,1.7880826
C,898,5,18,19,3,80,85.71428571,19.19191919,0.620689655,0.89033189,0.308333333,1.835639715
C,898,6,19,11,2,253,90.47619048,4.166666667,0.745098039,0.939303752,0.105263158,4.320363998
C,898,7,18,23,3,81,85.71428571,22.11538462,0.580645161,0.855540293,0.328,1.910045385
C,898,8,19,4,2,160,90.47619048,2.43902439,0.863636364,0.948896632,0.124324324,2.806931496
C,898,9,19,18,2,101,90.47619048,15.12605042,0.655172414,0.899959984,0.264285714,2.133541822
C,898,10,20,5,1,124,95.23809524,3.875968992,0.869565217,0.970653378,0.166666667,2.294082403
C,898,11,0,25,21,64,0,28.08988764,0,0.359550562,0.227272727,1.680522442
C,898,12,20,7,1,82,95.23809524,7.865168539,0.833333333,0.947030498,0.245454545,1.712504387
C,898,13,21,8,0,96,100,7.692307692,0.84,0.960393773,0.232,1.885522366
C,898,14,0,0,21,194,0,0,0,0.5,0,3.221693039
C,898,15,21,18,0,66,100,21.42857143,0.7,0.923185941,0.371428571,1.596003771
C,898,16,19,20,2,104,90.47619048,16.12903226,0.633333333,0.901305684,0.268965517,2.185991764
C,898,17,16,0,5,179,76.19047619,0,0.864864865,0.880952381,0.08,3.008345366
C,898,18,20,10,1,134,95.23809524,6.944444444,0.784313725,0.956679894,0.181818182,2.472927809
C,898,19,21,5,0,99,100,4.807692308,0.893617021,0.99290293,0.208,1.884482861
C,898,20,21,6,0,108,100,5.263157895,0.875,0.996240602,0.2,2.039116859
C,898,21,21,29,0,95,100,23.38709677,0.591549296,0.9093702,0.344827586,2.180230618
C,898,22,11,27,10,62,52.38095238,30.33707865,0.372881356,0.602193686,0.345454545,1.663831711
C,898,23,20,7,1,77,95.23809524,8.333333333,0.833333333,0.945294785,0.257142857,1.593277216
C,898,24,21,8,0,81,100,8.988764045,0.84,0.979133226,0.263636364,1.670702934
C,898,25,15,0,6,94,71.42857143,0,0.833333333,0.857142857,0.130434783,1.751602411
C,898,26,20,33,1,71,95.23809524,31.73076923,0.540540541,0.873168498,0.424,1.877251148
C,898,27,0,0,20,120,0,0,0,0.5,0,2.115059376
C,898,28,17,2,4,177,80.95238095,1.117318436,0.85,0.903165736,0.095,2.985066175
C,898,29,0,0,21,229,0,0,0,0.5,0,3.728574753
C,898,30,18,4,1,182,94.73684211,2.150537634,0.87804878,0.972552349,0.107317073,3.085547447
C,899,1,21,6,0,93,100,6.060606061,0.875,0.983405483,0.225,1.810474873
C,899,2,19,10,2,174,90.47619048,5.434782609,0.76,0.935688406,0.141463415,3.067478657
C,899,3,21,23,0,221,100,9.426229508,0.646153846,0.973653396,0.166037736,3.953766346
C,899,4,20,5,1,89,95.23809524,5.319148936,0.869565217,0.968591692,0.217391304,1.727339506
C,899,5,20,8,1,91,95.23809524,8.080808081,0.816326531,0.936748437,0.233333333,1.803009272
C,899,6,21,12,0,252,100,4.545454545,0.777777778,0.980970418,0.115789474,4.222208261
C,899,7,21,17,0,82,100,17.17171717,0.711864407,0.966570467,0.316666667,1.797502279
C,899,8,19,24,2,185,90.47619048,11.48325359,0.59375,0.92777398,0.186956522,3.424267292
C,899,9,21,9,0,135,100,6.25,0.823529412,0.992063492,0.181818182,2.443880558
C,899,10,19,4,2,170,90.47619048,2.298850575,0.863636364,0.94909688,0.117948718,2.886873722
C,899,11,8,22,13,82,38.0952381,21.15384615,0.31372549,0.560897436,0.24,1.857767105
C,899,12,20,6,1,78,95.23809524,7.142857143,0.85106383,0.95861678,0.247619048,1.570640564
C,899,13,20,5,1,99,95.23809524,4.807692308,0.869565217,0.969322344,0.2,1.864438057
C,899,14,0,0,21,189,0,0,0,0.5,0,3.092580795
C,899,15,20,26,0,84,100,23.63636364,0.606060606,0.953636364,0.353846154,1.927114725
C,899,16,19,3,2,131,90.47619048,2.23880597,0.88372093,0.949715707,0.141935484,2.298574924
C,899,17,0,0,21,119,0,0,0,0.5,0,2.069271803
C,899,18,21,8,0,136,100,5.555555556,0.84,0.971395503,0.175757576,2.435769081
C,899,19,20,23,1,76,95.23809524,23.23232323,0.625,0.835016835,0.358333333,2.108377218
C,899,20,21,9,0,105,100,7.894736842,0.823529412,0.985171261,0.222222222,2.09957695
C,899,21,0,25,21,159,0,13.58695652,0,0.432065217,0.12195122,3.189967871
C,899,22,20,21,1,88,95.23809524,19.26605505,0.64516129,0.924202709,0.315384615,2.068867683
C,899,23,20,6,1,83,95.23809524,6.741573034,0.85106383,0.959604066,0.236363636,1.744782448
C,899,24,20,7,1,77,95.23809524,8.333333333,0.833333333,0.945294785,0.257142857,1.633766651
C,899,25,19,9,2,80,90.47619048,10.11235955,0.775510204,0.931514179,0.254545455,1.703171968
C,899,26,20,34,1,70,95.23809524,32.69230769,0.533333333,0.785027473,0.432,1.9637959
C,899,27,0,0,21,109,0,0,0,0.5,0,2.01070118
C,899,28,17,63,4,126,80.95238095,33.33333333,0.336633663,0.765432099,0.380952381,3.311990499
C,899,29,0,0,21,189,0,0,0,0.5,0,3.215183258
C,899,30,13,7,0,160,100,4.191616766,0.787878788,0.995624136,0.111111111,2.811228514
C,900,1,19,19,2,140,90.47619048,11.94968553,0.644067797,0.918538485,0.211111111,2.917835951
C,900,2,1,55,20,129,4.761904762,29.89130435,0.025974026,0.367753623,0.273170732,3.183422804
C,900,3,0,0,20,120,0,0,0,0.5,0,2.245356321
C,900,4,20,5,1,89,95.23809524,5.319148936,0.869565217,0.968591692,0.217391304,1.813138962
C,900,5,21,6,0,93,100,6.060606061,0.875,0.992063492,0.225,1.871441126
C,900,6,18,12,3,252,85.71428571,4.545454545,0.705882353,0.912337662,0.105263158,4.415890694
C,900,7,12,7,9,322,57.14285714,2.127659574,0.6,0.776161528,0.054285714,5.385519505
C,900,8,18,3,3,151,85.71428571,1.948051948,0.857142857,0.925788497,0.12,2.712732792
C,900,9,18,2,3,122,85.71428571,1.612903226,0.87804878,0.926651306,0.137931034,2.24794054
C,900,10,21,20,0,109,100,15.50387597,0.677419355,0.951273533,0.273333333,2.332473755
C,900,11,20,18,0,87,100,17.14285714,0.689655172,0.971666667,0.304,1.945999861
C,900,12,20,19,1,65,95.23809524,22.61904762,0.666666667,0.891156463,0.371428571,1.651424646
C,900,13,20,5,1,94,95.23809524,5.050505051,0.869565217,0.968975469,0.208333333,1.859322786
C,900,14,20,2,1,257,95.23809524,0.772200772,0.930232558,0.975638904,0.078571429,4.300947666
C,900,15,19,3,2,111,90.47619048,2.631578947,0.88372093,0.94924812,0.162962963,2.084541559
C,900,16,18,22,3,107,85.71428571,17.05426357,0.590163934,0.892211148,0.266666667,2.31843853
C,900,17,19,0,2,174,90.47619048,0,0.95,0.952380952,0.097435897,3.004405975
C,900,18,21,18,0,126,100,12.5,0.7,0.917493386,0.236363636,2.56586647
C,900,19,19,13,2,86,90.47619048,13.13131313,0.716981132,0.877585378,0.266666667,1.854392529
C,900,20,18,20,3,89,85.71428571,18.34862385,0.610169492,0.879204893,0.292307692,2.010623693
C,900,21,15,15,6,119,71.42857143,11.19402985,0.588235294,0.801172708,0.193548387,2.398128033
C,900,22,21,15,0,74,100,16.85393258,0.736842105,0.926431247,0.327272727,1.696857691
C,900,23,19,19,2,70,90.47619048,21.34831461,0.644067797,0.902621723,0.345454545,1.68756628
C,900,24,21,6,0,78,100,7.142857143,0.875,0.980442177,0.257142857,1.612500906
C,900,25,20,18,1,71,95.23809524,20.2247191,0.677966102,0.928036383,0.345454545,1.696465492
C,900,26,0,37,21,222,0,14.28571429,0,0.428571429,0.132142857,4.325073004
C,900,27,19,0,2,114,90.47619048,0,0.95,0.952380952,0.140740741,2.058605194
C,900,28,21,8,0,101,100,7.339449541,0.84,0.962210572,0.223076923,1.985678196
C,900,29,0,0,21,229,0,0,0,0.5,0,3.815024614
C,900,30,18,1,3,163,85.71428571,0.609756098,0.9,0.927990708,0.102702703,2.858974457
C,901,1,19,6,2,93,90.47619048,6.060606061,0.826086957,0.939153439,0.208333333,1.839814186
C,901,2,7,31,14,88,33.33333333,26.05042017,0.237288136,0.522408964,0.271428571,2.151433229
C,901,3,0,0,21,164,0,0,0,0.5,0,2.806557178
C,901,4,21,9,0,80,100,10.11235955,0.823529412,0.964954521,0.272727273,1.696984529
C,901,5,17,0,4,179,80.95238095,0,0.894736842,0.904761905,0.085,3.037714958
C,901,6,0,17,21,242,0,6.563706564,0,0.467181467,0.060714286,4.264928341
C,901,7,0,20,21,304,0,6.172839506,0,0.469135802,0.057971014,5.206410885
C,901,8,19,4,2,205,90.47619048,1.913875598,0.863636364,0.949646844,0.1,3.496889591
C,901,9,19,25,2,154,90.47619048,13.96648045,0.584615385,0.892657622,0.22,3.036563396
C,901,10,20,6,1,118,95.23809524,4.838709677,0.85106383,0.964285714,0.179310345,2.213315248
C,901,11,20,5,1,94,95.23809524,5.050505051,0.869565217,0.968975469,0.208333333,1.819523573
C,901,12,20,19,1,65,95.23809524,22.61904762,0.666666667,0.891156463,0.371428571,1.615908861
C,901,13,18,12,3,82,85.71428571,12.76595745,0.705882353,0.880952381,0.260869565,1.74308157
C,901,14,0,0,21,169,0,0,0,0.5,0,2.87896347
C,901,15,21,7,0,87,100,7.446808511,0.857142857,0.991134752,0.243478261,1.775412321
C,901,16,19,4,2,120,90.47619048,3.225806452,0.863636364,0.947772657,0.15862069,2.236388206
C,901,17,21,13,0,96,100,11.9266055,0.763636364,0.973132372,0.261538462,1.966945648
C,901,18,17,1,4,133,80.95238095,0.746268657,0.871794872,0.90387349,0.116129032,2.669532537
C,901,19,17,38,4,76,80.95238095,33.33333333,0.447368421,0.73245614,0.407407407,2.164710999
C,901,20,0,20,21,169,0,10.58201058,0,0.447089947,0.095238095,3.346955061
C,901,21,19,32,2,87,90.47619048,26.8907563,0.527777778,0.916966787,0.364285714,2.251827955
C,901,22,18,28,3,76,85.71428571,26.92307692,0.537313433,0.878663004,0.368,1.991168022
C,901,23,20,6,1,83,95.23809524,6.741573034,0.85106383,0.959604066,0.236363636,1.753175974
C,901,24,15,35,6,59,71.42857143,37.23404255,0.422535211,0.687183384,0.434782609,1.822104216
C,901,25,21,9,0,80,100,10.11235955,0.823529412,0.977795613,0.272727273,1.764234066
C,901,26,20,19,1,80,95.23809524,19.19191919,0.666666667,0.919191919,0.325,1.901768208
C,901,27,21,20,0,59,100,25.3164557,0.677419355,0.861663653,0.41,1.572846174
C,901,28,13,47,8,132,61.9047619,26.25698324,0.320987654,0.691540303,0.3,3.21028471
C,901,29,20,10,1,84,95.23809524,10.63829787,0.784313725,0.945795339,0.260869565,1.801864147
C,901,30,21,6,0,78,100,7.142857143,0.875,0.985827664,0.257142857,1.693698883
C,902,1,21,9,0,90,100,9.090909091,0.823529412,0.98003848,0.25,1.885080338
C,902,2,15,0,6,119,71.42857143,0,0.833333333,0.857142857,0.107142857,2.19665575
C,902,3,0,0,21,164,0,0,0,0.5,0,2.888884068
C,902,4,21,7,0,82,100,7.865168539,0.857142857,0.968699839,0.254545455,1.750047445
C,902,5,17,0,4,179,80.95238095,0,0.894736842,0.904761905,0.085,3.121841669
C,902,6,15,35,6,224,71.42857143,13.51351351,0.422535211,0.780750138,0.178571429,4.385227919
C,902,7,0,0,21,324,0,0,0,0.5,0,5.313076258
C,902,8,19,4,2,205,90.47619048,1.913875598,0.863636364,0.949646844,0.1,3.557636023
C,902,9,18,41,3,138,85.71428571,22.90502793,0.45,0.857408885,0.295,3.096327782
C,902,10,21,8,0,116,100,6.451612903,0.84,0.985023041,0.2,2.255028009
C,902,11,19,5,2,94,90.47619048,5.050505051,0.844444444,0.943482443,0.2,1.864177227
C,902,12,20,18,1,66,95.23809524,21.42857143,0.677966102,0.907312925,0.361904762,1.65606904
C,902,13,21,23,0,71,100,24.46808511,0.646153846,0.96935157,0.382608696,1.814593315
C,902,14,0,0,21,159,0,0,0,0.5,0,2.810389996
C,902,15,20,7,1,92,95.23809524,7.070707071,0.833333333,0.94973545,0.225,1.891400576
C,902,16,19,3,2,121,90.47619048,2.419354839,0.88372093,0.949500768,0.151724138,2.235359907
C,902,17,15,15,6,94,71.42857143,13.76146789,0.588235294,0.788335518,0.230769231,1.995877981
C,902,18,21,9,0,125,100,6.71641791,0.823529412,0.991826581,0.193548387,2.400673628
C,902,19,21,11,0,213,100,4.910714286,0.79245283,0.977253401,0.130612245,3.778712034
C,902,20,6,14,15,175,28.57142857,7.407407407,0.292682927,0.598135551,0.095238095,3.238997936
C,902,21,21,17,0,102,100,14.28571429,0.711864407,0.968187275,0.271428571,2.173615217
C,902,22,18,28,3,76,85.71428571,26.92307692,0.537313433,0.878663004,0.368,1.919896364
C,902,23,20,6,1,83,95.23809524,6.741573034,0.85106383,0.959604066,0.236363636,1.694058657
C,902,24,21,11,0,83,100,11.70212766,0.79245283,0.973910841,0.27826087,1.76651144
C,902,25,19,4,2,85,90.47619048,4.494382022,0.863636364,0.945692884,0.209090909,1.704743385
C,902,26,20,20,0,80,100,20,0.666666667,0.908,0.333333333,1.851465702
C,902,27,20,18,1,61,95.23809524,22.78481013,0.677966102,0.915310428,0.38,1.546214104
C,902,28,20,20,1,159,95.23809524,11.17318436,0.655737705,0.906491088,0.2,3.062240839
C,902,29,20,10,1,84,95.23809524,10.63829787,0.784313725,0.945795339,0.260869565,1.777291298
C,902,30,20,9,0,76,100,10.58823529,0.816326531,0.942941176,0.276190476,1.607631445
C,903,1,21,7,0,92,100,7.070707071,0.857142857,0.996632997,0.233333333,1.871869564
C,903,2,0,15,21,104,0,12.60504202,0,0.43697479,0.107142857,2.145684242
C,903,3,0,0,21,164,0,0,0,0.5,0,2.82341814
C,903,4,21,9,0,80,100,10.11235955,0.823529412,0.964954521,0.272727273,1.691666603
C,903,5,17,21,4,158,80.95238095,11.73184358,0.576271186,0.854083533,0.19,3.092490196
