LOS,DepartureTime,Iteration,TP,FP,FN,TN,PD,FAR,F1,AUC,Anomaly_Prob,Time_sec
A,904,25,5,22,16,77,23.80952381,22.22222222,0.208333333,0.50962001,0.225,1.827802658
A,904,26,21,9,0,70,100,11.39240506,0.823529412,0.963230862,0.3,1.534568787
A,904,27,20,4,1,50,95.23809524,7.407407407,0.888888889,0.98633157,0.32,1.163336754
A,904,28,0,0,0,105,0,0,0,,0,1.610996723
A,904,29,20,5,1,59,95.23809524,7.8125,0.869565217,0.974330357,0.294117647,1.293225765
A,904,30,19,7,2,62,90.47619048,10.14492754,0.808510638,0.953416149,0.288888889,1.385036469
A,905,1,21,5,0,74,100,6.329113924,0.893617021,0.99005425,0.26,1.514857769
A,905,2,17,12,3,68,85,15,0.693877551,0.8921875,0.29,1.523896217
A,905,3,21,4,0,50,100,7.407407407,0.913043478,0.981040564,0.333333333,1.150772095
A,905,4,17,28,4,66,80.95238095,29.78723404,0.515151515,0.783181358,0.391304348,1.771170139
A,905,5,19,17,2,42,90.47619048,28.81355932,0.666666667,0.854317998,0.45,1.231454372
A,905,6,18,2,3,72,85.71428571,2.702702703,0.87804878,0.947554698,0.210526316,1.453968763
A,905,7,18,9,3,70,85.71428571,11.39240506,0.75,0.904460518,0.27,1.538268566
A,905,8,20,5,1,54,95.23809524,8.474576271,0.869565217,0.963680387,0.3125,1.212697029
A,905,9,20,5,1,64,95.23809524,7.246376812,0.869565217,0.976190476,0.277777778,1.380532026
A,905,10,18,19,3,65,85.71428571,22.61904762,0.620689655,0.81292517,0.352380952,1.828169346
A,905,11,18,30,3,74,85.71428571,28.84615385,0.52173913,0.796245421,0.384,1.928844452
A,905,12,21,5,0,44,100,10.20408163,0.893617021,0.972789116,0.371428571,1.087691784
A,905,13,17,1,4,68,80.95238095,1.449275362,0.871794872,0.903036577,0.2,1.421354294
A,905,14,16,23,5,46,76.19047619,33.33333333,0.533333333,0.802277433,0.433333333,1.397562504
A,905,15,11,13,10,51,52.38095238,20.3125,0.488888889,0.766741071,0.282352941,1.318874121
A,905,16,13,25,8,64,61.9047619,28.08988764,0.440677966,0.709202782,0.345454545,1.706641674
A,905,17,17,17,4,57,80.95238095,22.97297297,0.618181818,0.849420849,0.357894737,1.466205359
A,905,18,17,10,4,64,80.95238095,13.51351351,0.708333333,0.869047619,0.284210526,1.472731352
A,905,19,19,4,2,65,90.47619048,5.797101449,0.863636364,0.965838509,0.255555556,1.4001472
A,905,20,21,4,0,70,100,5.405405405,0.913043478,0.989382239,0.263157895,1.467846394
A,905,21,21,8,0,181,100,4.232804233,0.84,0.998110355,0.138095238,3.217406034
A,905,22,7,17,0,111,100,13.28125,0.451612903,0.963727679,0.177777778,2.081879616
A,905,23,16,17,5,67,76.19047619,20.23809524,0.592592593,0.800453515,0.314285714,1.620362282
A,905,24,20,6,1,63,95.23809524,8.695652174,0.85106383,0.958937198,0.288888889,1.425348759
A,905,25,14,13,6,87,70,13,0.595744681,0.82125,0.225,1.875756741
A,905,26,19,16,2,63,90.47619048,20.25316456,0.678571429,0.854128993,0.35,1.548119068
A,905,27,20,6,1,53,95.23809524,10.16949153,0.85106383,0.955609362,0.325,1.241510391
A,905,28,0,0,0,105,0,0,0,,0,1.612775803
A,905,29,20,5,1,59,95.23809524,7.8125,0.869565217,0.974330357,0.294117647,1.308245897
A,905,30,19,4,2,60,90.47619048,6.25,0.863636364,0.965029762,0.270588235,1.31666255
B,895,1,20,14,1,60,95.23809524,18.91891892,0.727272727,0.870978121,0.357894737,1.453461647
B,895,2,16,23,5,71,76.19047619,24.46808511,0.533333333,0.779381966,0.339130435,1.755392075
B,895,3,0,0,21,159,0,0,0,0.5,0,2.741425276
B,895,4,19,5,2,79,90.47619048,5.952380952,0.844444444,0.95861678,0.228571429,1.628895283
B,895,5,21,5,0,79,100,5.952380952,0.893617021,0.989512472,0.247619048,1.60938096
B,895,6,17,0,4,224,80.95238095,0,0.894736842,0.904761905,0.069387755,3.713210583
B,895,7,0,0,21,284,0,0,0,0.5,0,4.636457443
B,895,8,21,6,0,158,100,3.658536585,0.875,0.995209059,0.145945946,2.803972006
B,895,9,17,1,4,103,80.95238095,0.961538462,0.871794872,0.903617216,0.144,1.898126364
B,895,10,21,5,0,144,100,3.355704698,0.893617021,0.998561841,0.152941176,2.586170435
B,895,11,21,5,0,89,100,5.319148936,0.893617021,0.990628166,0.226086957,1.788208246
B,895,12,21,5,0,84,100,5.617977528,0.893617021,0.981005886,0.236363636,1.677121639
B,895,13,19,4,2,95,90.47619048,4.04040404,0.863636364,0.946608947,0.191666667,1.828480244
B,895,14,16,15,5,104,76.19047619,12.60504202,0.615384615,0.773109244,0.221428571,2.138103485
B,895,15,13,14,8,70,61.9047619,16.66666667,0.541666667,0.763888889,0.257142857,1.605914593
B,895,16,21,4,0,105,100,3.669724771,0.913043478,0.996505024,0.192307692,1.987155437
B,895,17,18,0,2,115,90,0,0.947368421,0.95,0.133333333,2.058022738
B,895,18,21,5,0,94,100,5.050505051,0.893617021,0.982924483,0.216666667,1.824979782
B,895,19,21,6,0,83,100,6.741573034,0.875,0.984751204,0.245454545,1.718738317
B,895,20,10,7,0,133,100,5,0.740740741,0.976071429,0.113333333,2.275410175
B,895,21,19,5,2,94,90.47619048,5.050505051,0.844444444,0.961279461,0.2,1.841163874
B,895,22,21,14,0,80,100,14.89361702,0.75,0.97112462,0.304347826,1.752905607
B,895,23,21,4,0,65,100,5.797101449,0.913043478,0.982746722,0.277777778,1.369407892
B,895,24,20,5,1,69,95.23809524,6.756756757,0.869565217,0.977799228,0.263157895,1.438119411
B,895,25,13,2,8,72,61.9047619,2.702702703,0.722222222,0.803088803,0.157894737,1.485854864
B,895,26,13,13,8,71,61.9047619,15.47619048,0.553191489,0.767857143,0.247619048,1.611884117
B,895,27,20,2,1,97,95.23809524,2.02020202,0.930232558,0.974747475,0.183333333,1.82205224
B,895,28,19,18,2,66,90.47619048,21.42857143,0.655172414,0.890022676,0.352380952,1.592550278
B,895,29,0,22,0,128,0,14.66666667,0,,0.146666667,2.309580564
B,895,30,19,22,2,52,90.47619048,29.72972973,0.612903226,0.864864865,0.431578947,1.455082893
B,896,1,17,18,4,56,80.95238095,24.32432432,0.607142857,0.861647362,0.368421053,1.44237113
B,896,2,15,26,6,68,71.42857143,27.65957447,0.483870968,0.765957447,0.356521739,1.756206274
B,896,3,16,17,5,202,76.19047619,7.762557078,0.592592593,0.814307458,0.1375,3.622598648
B,896,4,18,24,3,60,85.71428571,28.57142857,0.571428571,0.755668934,0.4,1.598970413
B,896,5,19,5,2,79,90.47619048,5.952380952,0.844444444,0.95861678,0.228571429,1.587812901
B,896,6,17,25,4,194,80.95238095,11.41552511,0.53968254,0.811698195,0.175,3.614541531
B,896,7,21,3,0,76,100,3.797468354,0.933333333,0.997287523,0.24,1.512005091
B,896,8,19,4,2,165,90.47619048,2.366863905,0.863636364,0.948999718,0.121052632,2.876279831
B,896,9,20,3,1,101,95.23809524,2.884615385,0.909090909,0.996336996,0.184,1.88824749
B,896,10,21,13,0,71,100,15.47619048,0.763636364,0.952664399,0.323809524,1.598602295
B,896,11,21,4,0,85,100,4.494382022,0.913043478,0.99117175,0.227272727,1.686953783
B,896,12,19,16,2,53,90.47619048,23.1884058,0.678571429,0.845755694,0.388888889,1.374381542
B,896,13,21,4,0,95,100,4.04040404,0.913043478,0.997835498,0.208333333,2.075781584
B,896,14,19,1,2,118,90.47619048,0.840336134,0.926829268,0.951780712,0.142857143,2.175405502
B,896,15,20,25,1,59,95.23809524,29.76190476,0.606060606,0.909297052,0.428571429,1.646049976
B,896,16,20,5,1,104,95.23809524,4.587155963,0.869565217,0.969637396,0.192307692,2.059141397
B,896,17,18,8,2,102,90,7.272727273,0.782608696,0.961363636,0.2,2.02723217
B,896,18,20,18,1,81,95.23809524,18.18181818,0.677966102,0.919191919,0.316666667,1.87270689
B,896,19,21,22,0,62,100,26.19047619,0.65625,0.946995465,0.40952381,1.640166521
B,896,20,15,2,0,133,100,1.481481481,0.9375,0.995802469,0.113333333,2.317660332
B,896,21,0,0,20,175,0,0,0,0.5,0,3.002164602
B,896,22,19,23,2,61,90.47619048,27.38095238,0.603174603,0.819727891,0.4,1.613887787
B,896,23,21,6,0,63,100,8.695652174,0.875,0.974810214,0.3,1.39580965
B,896,24,19,16,2,53,90.47619048,23.1884058,0.678571429,0.867494824,0.388888889,1.409058571
B,896,25,13,13,8,61,61.9047619,17.56756757,0.553191489,0.755791506,0.273684211,1.47665906
B,896,26,18,22,3,62,85.71428571,26.19047619,0.590163934,0.828231293,0.380952381,1.646864176
B,896,27,16,0,5,139,76.19047619,0,0.864864865,0.880952381,0.1,2.488788605
B,896,28,16,23,5,121,76.19047619,15.97222222,0.533333333,0.772321429,0.236363636,2.566941977
B,896,29,20,4,1,75,95.23809524,5.063291139,0.888888889,0.990657022,0.24,1.553627014
B,896,30,19,21,2,53,90.47619048,28.37837838,0.62295082,0.839124839,0.421052632,1.474512339
B,897,1,19,3,1,77,95,3.75,0.904761905,0.995,0.22,1.537827253
B,897,2,20,28,1,211,95.23809524,11.71548117,0.579710145,0.94391313,0.184615385,3.961146832
B,897,3,0,0,20,110,0,0,0,0.5,0,2.00463891
B,897,4,21,18,0,66,100,21.42857143,0.7,0.906462585,0.371428571,1.6456213
B,897,5,19,4,2,80,90.47619048,4.761904762,0.863636364,0.967687075,0.219047619,1.622391224
B,897,6,21,7,0,87,100,7.446808511,0.857142857,0.992654509,0.243478261,1.78400445
B,897,7,0,26,0,59,0,30.58823529,0,,0.305882353,1.308095932
B,897,8,21,8,0,156,100,4.87804878,0.84,0.992160279,0.156756757,2.824464321
B,897,9,19,34,2,65,90.47619048,34.34343434,0.513513514,0.806156806,0.441666667,1.822670698
B,897,10,19,4,2,80,90.47619048,4.761904762,0.863636364,0.967687075,0.219047619,1.630390406
B,897,11,19,6,2,78,90.47619048,7.142857143,0.826086957,0.945294785,0.238095238,1.62501049
B,897,12,13,14,8,70,61.9047619,16.66666667,0.541666667,0.742913832,0.257142857,1.615124702
B,897,13,20,20,1,79,95.23809524,20.2020202,0.655737705,0.892977393,0.333333333,1.835185289
B,897,14,18,2,2,178,90,1.111111111,0.9,0.948888889,0.1,3.037362337
B,897,15,21,6,0,73,100,7.594936709,0.875,0.976491863,0.27,1.523395538
B,897,16,18,15,3,94,85.71428571,13.76146789,0.666666667,0.901266929,0.253846154,1.985243797
B,897,17,21,6,0,98,100,5.769230769,0.875,0.990842491,0.216,1.920163155
B,897,18,21,13,0,86,100,13.13131313,0.763636364,0.966329966,0.283333333,1.832085371
B,897,19,21,20,0,64,100,23.80952381,0.677419355,0.91893424,0.39047619,1.594565153
B,897,20,19,26,2,73,90.47619048,26.26262626,0.575757576,0.854737855,0.375,1.839760065
B,897,21,18,22,3,82,85.71428571,21.15384615,0.590163934,0.903159341,0.32,1.921884775
B,897,22,17,23,4,71,80.95238095,24.46808511,0.557377049,0.827001013,0.347826087,1.754639387
B,897,23,19,5,2,74,90.47619048,6.329113924,0.844444444,0.957203134,0.24,1.529734373
B,897,24,21,6,0,63,100,8.695652174,0.875,0.958937198,0.3,1.390357733
B,897,25,21,15,0,59,100,20.27027027,0.736842105,0.958815959,0.378947368,1.445618868
B,897,26,19,4,2,80,90.47619048,4.761904762,0.863636364,0.967687075,0.219047619,1.608658791
B,897,27,18,2,3,212,85.71428571,0.934579439,0.87804878,0.927458834,0.085106383,3.55612731
B,897,28,21,4,0,85,100,4.494382022,0.913043478,0.99117175,0.227272727,1.67503047
B,897,29,0,0,21,174,0,0,0,0.5,0,2.95096755
B,897,30,20,7,0,63,100,10,0.85106383,0.977857143,0.3,1.371491194
B,898,1,21,3,0,76,100,3.797468354,0.933333333,0.997287523,0.24,1.54380846
B,898,2,3,23,18,126,14.28571429,15.43624161,0.127659574,0.488814318,0.152941176,2.566404581
B,898,3,20,5,0,155,100,3.125,0.888888889,0.99984375,0.138888889,2.724459887
B,898,4,20,19,1,65,95.23809524,22.61904762,0.666666667,0.891156463,0.371428571,1.608910561
B,898,5,19,4,2,80,90.47619048,4.761904762,0.863636364,0.967687075,0.219047619,1.602841616
B,898,6,19,7,2,87,90.47619048,7.446808511,0.808510638,0.978976697,0.226086957,1.750193357
B,898,7,13,22,0,60,100,26.82926829,0.541666667,0.943245779,0.368421053,1.447971344
B,898,8,21,7,0,132,100,5.035971223,0.857142857,0.993662213,0.175,2.416944265
B,898,9,18,17,3,82,85.71428571,17.17171717,0.642857143,0.896103896,0.291666667,1.836959839
B,898,10,21,4,0,80,100,4.761904762,0.913043478,0.990646259,0.238095238,1.593513012
B,898,11,21,5,0,79,100,5.952380952,0.893617021,0.986961451,0.247619048,1.593841791
B,898,12,13,14,8,70,61.9047619,16.66666667,0.541666667,0.765022676,0.257142857,1.591489315
B,898,13,18,14,3,85,85.71428571,14.14141414,0.679245283,0.878066378,0.266666667,1.808973789
B,898,14,19,0,1,115,95,0,0.974358974,0.975,0.140740741,2.019000053
B,898,15,21,5,0,74,100,6.329113924,0.893617021,0.987944545,0.26,1.530791283
B,898,16,18,17,3,87,85.71428571,16.34615385,0.642857143,0.887591575,0.28,2.109191656
B,898,17,21,6,0,98,100,5.769230769,0.875,0.990842491,0.216,1.958445072
B,898,18,19,7,2,92,90.47619048,7.070707071,0.808510638,0.957431457,0.216666667,1.876551867
B,898,19,21,17,0,67,100,20.23809524,0.711864407,0.956632653,0.361904762,1.64050746
B,898,20,18,25,3,74,85.71428571,25.25252525,0.5625,0.847041847,0.358333333,1.866425276
B,898,21,21,5,0,99,100,4.807692308,0.893617021,0.991529304,0.208,1.946452379
B,898,22,12,28,9,66,57.14285714,29.78723404,0.393442623,0.649189463,0.347826087,1.789044857
B,898,23,17,2,4,77,80.95238095,2.53164557,0.85,0.923146474,0.19,1.575802326
B,898,24,19,7,2,62,90.47619048,10.14492754,0.808510638,0.938923395,0.288888889,1.404182196
B,898,25,18,27,3,47,85.71428571,36.48648649,0.545454545,0.756113256,0.473684211,1.480211496
B,898,26,21,11,0,73,100,13.0952381,0.79245283,0.914115646,0.304761905,1.626513243
B,898,27,19,2,2,97,90.47619048,2.02020202,0.904761905,0.95045695,0.175,1.859597921
B,898,28,21,4,0,85,100,4.494382022,0.913043478,0.99117175,0.227272727,1.698837757
B,898,29,0,0,21,154,0,0,0,0.5,0,2.758530378
B,898,30,19,7,2,62,90.47619048,10.14492754,0.808510638,0.954796411,0.288888889,1.395376444
B,899,1,18,4,3,70,85.71428571,5.405405405,0.837209302,0.941119691,0.231578947,1.478038073
B,899,2,0,33,21,136,0,19.52662722,0,0.396449704,0.173684211,2.931955338
B,899,3,17,9,3,101,85,8.181818182,0.739130435,0.934090909,0.2,2.020132065
B,899,4,19,4,2,75,90.47619048,5.063291139,0.863636364,0.967148885,0.23,1.55877161
B,899,5,21,5,0,129,100,3.731343284,0.893617021,0.998400853,0.167741935,2.4012537
B,899,6,21,7,0,87,100,7.446808511,0.857142857,0.979483283,0.243478261,1.779116392
B,899,7,21,13,0,56,100,18.84057971,0.763636364,0.966873706,0.377777778,1.402660608
B,899,8,19,4,2,100,90.47619048,3.846153846,0.863636364,0.946886447,0.184,1.93160224
B,899,9,20,5,0,165,100,2.941176471,0.888888889,0.999852941,0.131578947,2.906398296
B,899,10,21,6,0,78,100,7.142857143,0.875,0.988095238,0.257142857,1.616791487
B,899,11,21,7,0,77,100,8.333333333,0.857142857,0.977040816,0.266666667,1.616052628
B,899,12,21,6,0,78,100,7.142857143,0.875,0.965136054,0.257142857,1.610332489
B,899,13,21,6,0,93,100,6.060606061,0.875,0.971380471,0.225,1.847620487
B,899,14,20,9,0,101,100,8.181818182,0.816326531,0.987954545,0.223076923,2.024297714
B,899,15,21,6,0,103,100,5.504587156,0.875,0.993010048,0.207692308,2.007635593
B,899,16,21,4,0,110,100,3.50877193,0.913043478,0.996658312,0.185185185,2.08699131
B,899,17,20,1,1,108,95.23809524,0.917431193,0.952380952,0.975753604,0.161538462,2.031193018
B,899,18,20,4,1,95,95.23809524,4.04040404,0.888888889,0.992544493,0.2,1.859572411
B,899,19,19,7,2,77,90.47619048,8.333333333,0.808510638,0.949829932,0.247619048,1.621244192
B,899,20,7,19,14,75,33.33333333,20.21276596,0.29787234,0.577001013,0.226086957,1.799179316
B,899,21,0,0,21,109,0,0,0,0.5,0,1.990073442
B,899,22,15,0,6,134,71.42857143,0,0.833333333,0.857142857,0.096774194,2.374600649
B,899,23,21,6,0,78,100,7.142857143,0.875,0.988378685,0.257142857,1.619777441
B,899,24,19,8,2,61,90.47619048,11.5942029,0.791666667,0.920979986,0.3,1.392785072
B,899,25,17,23,4,51,80.95238095,31.08108108,0.557377049,0.743564994,0.421052632,1.466085434
B,899,26,21,27,0,62,100,30.33707865,0.608695652,0.836811129,0.436363636,1.686955214
B,899,27,18,1,3,108,85.71428571,0.917431193,0.9,0.927697685,0.146153846,2.004745245
B,899,28,19,19,2,120,90.47619048,13.66906475,0.644067797,0.956320658,0.2375,2.43668294
B,899,29,0,0,21,149,0,0,0,0.5,0,2.626426697
B,899,30,18,19,3,130,85.71428571,12.75167785,0.620689655,0.924416747,0.217647059,2.585082054
B,900,1,16,24,5,100,76.19047619,19.35483871,0.524590164,0.788402458,0.275862069,2.187344074
B,900,2,16,28,5,136,76.19047619,17.07317073,0.492307692,0.788327526,0.237837838,2.795966864
B,900,3,0,0,21,104,0,0,0,0.5,0,1.916916609
B,900,4,21,5,0,74,100,6.329113924,0.893617021,0.978601567,0.26,1.53892231
B,900,5,19,19,2,65,90.47619048,22.61904762,0.644067797,0.875566893,0.361904762,1.609858274
B,900,6,21,21,0,198,100,9.589041096,0.666666667,0.990541422,0.175,3.624013186
B,900,7,21,4,0,170,100,2.298850575,0.913043478,0.999452655,0.128205128,2.930504084
B,900,8,21,7,0,157,100,4.268292683,0.857142857,0.994628339,0.151351351,2.791286945
B,900,9,0,0,21,154,0,0,0,0.5,0,2.657515049
B,900,10,20,20,1,64,95.23809524,23.80952381,0.655737705,0.870181406,0.380952381,1.610970736
B,900,11,21,22,0,97,100,18.48739496,0.65625,0.900160064,0.307142857,2.161292315
B,900,12,13,13,8,71,61.9047619,15.47619048,0.553191489,0.767857143,0.247619048,1.612681627
B,900,13,19,14,2,85,90.47619048,14.14141414,0.703703704,0.888167388,0.275,1.82161212
B,900,14,18,2,3,177,85.71428571,1.117318436,0.87804878,0.927241288,0.1,3.02098155
B,900,15,21,6,0,88,100,6.382978723,0.875,0.973657548,0.234782609,1.740993977
B,900,16,19,21,2,88,90.47619048,19.26605505,0.62295082,0.849934469,0.307692308,1.970954418
B,900,17,20,4,1,115,95.23809524,3.361344538,0.888888889,0.972188876,0.171428571,2.37676096
B,900,18,12,25,9,74,57.14285714,25.25252525,0.413793103,0.658489658,0.308333333,1.887930155
B,900,19,21,6,0,78,100,7.142857143,0.875,0.984693878,0.257142857,1.645465374
B,900,20,21,6,0,88,100,6.382978723,0.875,0.980243161,0.234782609,1.800865889
B,900,21,17,26,4,73,80.95238095,26.26262626,0.53125,0.834054834,0.358333333,1.873763323
B,900,22,21,6,0,88,100,6.382978723,0.875,0.986322188,0.234782609,1.799665213
B,900,23,19,5,2,74,90.47619048,6.329113924,0.844444444,0.957504521,0.24,1.566918373
B,900,24,21,5,0,79,100,5.952380952,0.893617021,0.988945578,0.247619048,1.637378454
B,900,25,19,6,2,68,90.47619048,8.108108108,0.826086957,0.930823681,0.263157895,1.476852894
B,900,26,18,8,3,86,85.71428571,8.510638298,0.765957447,0.930597771,0.226086957,1.784337521
B,900,27,20,8,1,76,95.23809524,9.523809524,0.816326531,0.981575964,0.266666667,1.644174099
B,900,28,19,4,2,85,90.47619048,4.494382022,0.863636364,0.968164794,0.209090909,1.704715252
B,900,29,0,0,21,149,0,0,0,0.5,0,2.631855726
B,900,30,19,3,2,146,90.47619048,2.013422819,0.88372093,0.94998402,0.129411765,2.62319541
B,901,1,18,8,2,67,90,10.66666667,0.782608696,0.942,0.273684211,1.482764959
B,901,2,16,20,5,89,76.19047619,18.34862385,0.561403509,0.779816514,0.276923077,2.004760742
B,901,3,21,7,0,92,100,7.070707071,0.857142857,0.98027898,0.233333333,1.864206791
B,901,4,21,5,0,84,100,5.617977528,0.893617021,0.981005886,0.236363636,1.704514742
B,901,5,21,4,0,125,100,3.100775194,0.913043478,0.997046881,0.166666667,2.331673861
B,901,6,17,42,4,172,80.95238095,19.62616822,0.425,0.826435247,0.25106383,3.605323553
B,901,7,20,5,1,94,95.23809524,5.050505051,0.869565217,0.983405483,0.208333333,1.845779419
B,901,8,20,1,1,158,95.23809524,0.628930818,0.952380952,0.97574124,0.116666667,2.760485411
B,901,9,17,17,4,122,80.95238095,12.23021583,0.618181818,0.838643371,0.2125,2.45183897
B,901,10,19,22,1,58,95,27.5,0.62295082,0.8575,0.41,1.550898552
B,901,11,17,18,4,61,80.95238095,22.78481013,0.607142857,0.854731766,0.35,1.556885481
B,901,12,20,4,1,75,95.23809524,5.063291139,0.888888889,0.990657022,0.24,1.553672075
B,901,13,18,22,3,67,85.71428571,24.71910112,0.590163934,0.851257357,0.363636364,1.693884134
B,901,14,17,0,4,119,80.95238095,0,0.894736842,0.904761905,0.121428571,2.162222624
B,901,15,19,7,2,77,90.47619048,8.333333333,0.808510638,0.949829932,0.247619048,1.710838318
B,901,16,21,4,0,100,100,3.846153846,0.913043478,0.99793956,0.2,1.965559959
B,901,17,0,0,21,104,0,0,0,0.5,0,1.931882143
B,901,18,20,4,1,90,95.23809524,4.255319149,0.888888889,0.992147923,0.208695652,1.761061668
B,901,19,21,5,0,89,100,5.319148936,0.893617021,0.988348531,0.226086957,1.807234287
B,901,20,18,1,2,204,90,0.487804878,0.923076923,0.949634146,0.084444444,3.440804958
B,901,21,19,21,2,73,90.47619048,22.34042553,0.62295082,0.860435664,0.347826087,1.856752634
B,901,22,11,16,10,73,52.38095238,17.97752809,0.458333333,0.692883895,0.245454545,1.700352192
B,901,23,21,6,0,68,100,8.108108108,0.875,0.976512227,0.284210526,1.453029633
B,901,24,21,5,0,74,100,6.329113924,0.893617021,0.978601567,0.26,1.526282072
B,901,25,20,5,0,70,100,6.666666667,0.888888889,0.981333333,0.263157895,1.514615774
B,901,26,11,26,10,48,52.38095238,35.13513514,0.379310345,0.735842986,0.389473684,1.510999441
B,901,27,17,9,4,70,80.95238095,11.39240506,0.723404255,0.875527426,0.26,1.562562466
B,901,28,19,32,2,102,90.47619048,23.88059701,0.527777778,0.889481166,0.329032258,2.406083584
B,901,29,17,18,4,56,80.95238095,24.32432432,0.607142857,0.839446589,0.368421053,1.574979544
B,901,30,19,4,2,70,90.47619048,5.405405405,0.863636364,0.966537967,0.242105263,1.481188536
B,902,1,18,5,3,69,85.71428571,6.756756757,0.818181818,0.936936937,0.242105263,1.48972249
B,902,2,16,11,5,98,76.19047619,10.09174312,0.666666667,0.886631717,0.207692308,2.001682758
B,902,3,8,13,13,141,38.0952381,8.441558442,0.380952381,0.644403216,0.12,2.714729309
B,902,4,19,8,2,81,90.47619048,8.988764045,0.791666667,0.950508293,0.245454545,1.724691868
B,902,5,20,5,1,124,95.23809524,3.875968992,0.869565217,0.970653378,0.166666667,2.324954748
B,902,6,18,21,3,193,85.71428571,9.813084112,0.6,0.904205607,0.165957447,3.63337326
B,902,7,0,0,21,99,0,0,0,0.5,0,1.849560261
B,902,8,17,3,4,156,80.95238095,1.886792453,0.829268293,0.901617251,0.111111111,2.771867752
B,902,9,18,17,3,122,85.71428571,12.23021583,0.642857143,0.918465228,0.21875,2.469975471
B,902,10,21,5,0,79,100,5.952380952,0.893617021,0.979875283,0.247619048,1.65128541
B,902,11,20,18,1,61,95.23809524,22.78481013,0.677966102,0.951476793,0.38,1.532969236
B,902,12,21,5,0,74,100,6.329113924,0.893617021,0.978300181,0.26,1.539978027
B,902,13,21,22,0,67,100,24.71910112,0.65625,0.898341359,0.390909091,1.707064629
B,902,14,19,3,2,166,90.47619048,1.775147929,0.88372093,0.949985912,0.115789474,2.922371864
B,902,15,21,6,0,78,100,7.142857143,0.875,0.986394558,0.257142857,1.609269142
B,902,16,20,7,1,97,95.23809524,6.730769231,0.833333333,0.970924908,0.216,1.922849894
B,902,17,20,21,1,83,95.23809524,20.19230769,0.64516129,0.980082418,0.328,1.911620855
B,902,18,20,6,1,88,95.23809524,6.382978723,0.85106383,0.970364742,0.226086957,1.792004108
B,902,19,21,22,0,157,100,12.29050279,0.65625,0.996408619,0.215,3.381319761
B,902,20,14,21,1,109,93.33333333,16.15384615,0.56,0.824871795,0.24137931,2.279872894
B,902,21,20,11,1,83,95.23809524,11.70212766,0.769230769,0.9295846,0.269565217,1.833620548
B,902,22,13,14,8,75,61.9047619,15.73033708,0.541666667,0.764312467,0.245454545,1.746247768
B,902,23,20,6,1,68,95.23809524,8.108108108,0.85106383,0.962355212,0.273684211,1.507965565
B,902,24,21,5,0,74,100,6.329113924,0.893617021,0.978601567,0.26,1.592998266
B,902,25,20,6,1,68,95.23809524,8.108108108,0.85106383,0.962355212,0.273684211,1.522950888
B,902,26,20,15,0,65,100,18.75,0.727272727,0.8890625,0.35,1.578371525
B,902,27,11,15,10,64,52.38095238,18.98734177,0.468085106,0.694092827,0.26,1.578836918
B,902,28,21,7,0,127,100,5.223880597,0.857142857,0.985607676,0.180645161,2.471527338
B,902,29,18,21,2,59,90,26.25,0.610169492,0.915,0.39,1.589296341
B,902,30,20,6,1,68,95.23809524,8.108108108,0.85106383,0.962355212,0.273684211,1.508910179
B,903,1,13,13,8,61,61.9047619,17.56756757,0.553191489,0.755791506,0.273684211,1.515622377
B,903,2,13,14,8,95,61.9047619,12.8440367,0.541666667,0.786151158,0.207692308,2.051089525
B,903,3,21,7,0,92,100,7.070707071,0.857142857,0.98027898,0.233333333,1.887134075
B,903,4,21,5,0,84,100,5.617977528,0.893617021,0.981005886,0.236363636,1.725589752
B,903,5,19,5,2,124,90.47619048,3.875968992,0.844444444,0.945182724,0.16,2.347536564
B,903,6,17,40,4,174,80.95238095,18.69158879,0.435897436,0.832999555,0.242553191,3.665148258
B,903,7,19,6,2,93,90.47619048,6.060606061,0.826086957,0.94997595,0.208333333,1.884049654
B,903,8,20,20,1,139,95.23809524,12.57861635,0.655737705,0.983677748,0.222222222,2.816512346
B,903,9,21,20,0,119,100,14.38848921,0.677419355,0.941247002,0.25625,2.49262166
B,903,10,20,4,1,75,95.23809524,5.063291139,0.888888889,0.990657022,0.24,1.591393948
B,903,11,21,16,0,63,100,20.25316456,0.724137931,0.974683544,0.37,1.559537888
B,903,12,20,4,1,75,95.23809524,5.063291139,0.888888889,0.990657022,0.24,1.567205429
B,903,13,21,19,0,70,100,21.34831461,0.68852459,0.858480471,0.363636364,1.725485325
B,903,14,18,2,3,157,85.71428571,1.257861635,0.87804878,0.927073974,0.111111111,2.78881669
B,903,15,19,7,2,77,90.47619048,8.333333333,0.808510638,0.949829932,0.247619048,1.662144661
B,903,16,19,3,2,101,90.47619048,2.884615385,0.88372093,0.948946886,0.176,1.929598093
B,903,17,21,22,0,82,100,21.15384615,0.65625,0.980540293,0.344,1.954742193
B,903,18,21,7,0,87,100,7.446808511,0.857142857,0.979483283,0.243478261,1.793175697
B,903,19,21,6,0,173,100,3.351955307,0.875,0.993349295,0.135,3.098893642
B,903,20,18,2,0,125,100,1.57480315,0.947368421,0.999125109,0.137931034,2.225096226
B,903,21,21,17,0,77,100,18.08510638,0.711864407,0.927558257,0.330434783,1.78903079
B,903,22,13,14,8,75,61.9047619,15.73033708,0.541666667,0.764312467,0.245454545,1.716890574
B,903,23,20,8,1,66,95.23809524,10.81081081,0.816326531,0.969433719,0.294736842,1.473976135
